model,snapshot,redshift,M_200c_Msun,log10_M_200c_Msun,dn_dlog10M,poisson_err,n_kept,n_total,source_file
BT_soft,0042,2.670314517,2.6607250598e+09,9.4250000000e+00,7.4247520127e-01,6.4845614020e-03,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,3.7583740429e+09,9.5750000000e+00,5.3088959090e-01,5.4832965683e-03,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,5.3088444423e+09,9.7250000000e+00,3.9309842655e-01,4.7183514149e-03,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,7.4989420933e+09,9.8750000000e+00,2.8198200055e-01,3.9962286055e-03,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,1.0592537252e+10,1.0025000000e+01,1.9425552558e-01,3.3168537385e-03,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,1.4962356561e+10,1.0175000000e+01,1.4651284101e-01,2.8805636462e-03,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,2.1134890398e+10,1.0325000000e+01,1.0177177244e-01,2.4007851695e-03,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,2.9853826189e+10,1.0475000000e+01,7.1189269871e-02,2.0079222856e-03,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,4.2169650343e+10,1.0625000000e+01,4.9045272640e-02,1.6666262087e-03,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,5.9566214353e+10,1.0775000000e+01,3.6755637348e-02,1.4427849700e-03,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,8.4139514165e+10,1.0925000000e+01,2.4635904848e-02,1.1812012273e-03,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,1.1885022274e+11,1.1075000000e+01,1.6650473621e-02,9.7107534161e-04,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,1.6788040181e+11,1.1225000000e+01,1.2629440876e-02,8.4572991491e-04,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,2.3713737057e+11,1.1375000000e+01,7.7588941705e-03,6.6288706499e-04,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,3.3496543916e+11,1.1525000000e+01,4.5873753855e-03,5.0970837616e-04,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,4.7315125896e+11,1.1675000000e+01,2.6618104088e-03,3.8826495265e-04,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,6.6834391757e+11,1.1825000000e+01,1.5857593925e-03,2.9968035655e-04,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,9.4406087629e+11,1.1975000000e+01,1.1893195444e-03,2.5953080179e-04,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,1.3335214322e+12,1.2125000000e+01,1.1326852804e-03,2.5327612840e-04,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,1.8836490895e+12,1.2275000000e+01,6.7961116821e-04,1.9618684546e-04,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,2.6607250598e+12,1.2425000000e+01,4.5307411214e-04,1.6018588854e-04,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,1.6788040181e+08,8.2250000000e+00,1.1007435555e+00,7.8955557838e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,2.3713737057e+08,8.3750000000e+00,5.8418243334e+00,1.8189211683e-02,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,3.3496543916e+08,8.5250000000e+00,4.3307089009e+00,1.5660986919e-02,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,4.7315125896e+08,8.6750000000e+00,3.1802970959e+00,1.3420647726e-02,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,6.6834391757e+08,8.8250000000e+00,2.3387119326e+00,1.1508745764e-02,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,9.4406087629e+08,8.9750000000e+00,1.7228143114e+00,9.8777690076e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,1.3335214322e+09,9.1250000000e+00,1.2598858373e+00,8.4470531634e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,1.8836490895e+09,9.2750000000e+00,9.2687636492e-01,7.2452026033e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,2.6607250598e+09,9.4250000000e+00,6.7372120476e-01,6.1770304018e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,3.7583740429e+09,9.5750000000e+00,4.8960321243e-01,5.2657684717e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,5.3088444423e+09,9.7250000000e+00,3.5894796535e-01,4.5087419352e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,7.4989420933e+09,9.8750000000e+00,2.6232991093e-01,3.8544599408e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,1.0592537252e+10,1.0025000000e+01,1.8819565933e-01,3.2647086635e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,1.4962356561e+10,1.0175000000e+01,1.3580896511e-01,2.7733446930e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,2.1134890398e+10,1.0325000000e+01,1.0120542980e-01,2.3940958693e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,2.9853826189e+10,1.0475000000e+01,6.9150436366e-02,1.9789603508e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,4.2169650343e+10,1.0625000000e+01,5.3859185081e-02,1.7465037382e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,5.9566214353e+10,1.0775000000e+01,3.5396415011e-02,1.4158566004e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,8.4139514165e+10,1.0925000000e+01,2.5032344696e-02,1.1906672157e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,1.1885022274e+11,1.1075000000e+01,2.0105163726e-02,1.0670712959e-03,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,1.6788040181e+11,1.1225000000e+01,1.3932028948e-02,8.8827372232e-04,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,2.3713737057e+11,1.1375000000e+01,9.6278248830e-03,7.3842046040e-04,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,3.3496543916e+11,1.1525000000e+01,5.8899634579e-03,5.7755843473e-04,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,4.7315125896e+11,1.1675000000e+01,4.7006439135e-03,5.1596270064e-04,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,6.6834391757e+11,1.1825000000e+01,3.1148845210e-03,4.2001094313e-04,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,9.4406087629e+11,1.1975000000e+01,2.3220048247e-03,3.6263622860e-04,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,1.3335214322e+12,1.2125000000e+01,1.6423936565e-03,3.0498484547e-04,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,1.8836490895e+12,1.2275000000e+01,1.3592223364e-03,2.7745009760e-04,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,2.6607250598e+12,1.2425000000e+01,5.6634264018e-04,1.7909326790e-04,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,3.7583740429e+12,1.2575000000e+01,6.2297690420e-04,1.8783460403e-04,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,5.3088444423e+12,1.2725000000e+01,2.8317132009e-04,1.2663806420e-04,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,7.4989420933e+12,1.2875000000e+01,5.6634264018e-05,5.6634264018e-05,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,1.0592537252e+13,1.3025000000e+01,5.6634264018e-05,5.6634264018e-05,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0046,1.506874201,1.4962356561e+13,1.3175000000e+01,5.6634264018e-05,5.6634264018e-05,408930,2139196,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0046_m200c_bocquet16_input.npz
BT_soft,0052,0.4150651322,1.6788040181e+08,8.2250000000e+00,8.5149615951e-01,6.9443400196e-03,324095,1748970,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0052_m200c_bocquet16_input.npz
BT_soft,0052,0.4150651322,2.3713737057e+08,8.3750000000e+00,4.5736132593e+00,1.6094198360e-02,324095,1748970,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0052_m200c_bocquet16_input.npz
BT_soft,0052,0.4150651322,3.3496543916e+08,8.5250000000e+00,3.4063244436e+00,1.3889372839e-02,324095,1748970,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0052_m200c_bocquet16_input.npz
BT_soft,0052,0.4150651322,4.7315125896e+08,8.6750000000e+00,2.5068024282e+00,1.1915154660e-02,324095,1748970,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0052_m200c_bocquet16_input.npz
BT_soft,0052,0.4150651322,6.6834391757e+08,8.8250000000e+00,1.8654193882e+00,1.0278455825e-02,324095,1748970,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0052_m200c_bocquet16_input.npz
BT_soft,0052,0.4150651322,9.4406087629e+08,8.9750000000e+00,1.3725313885e+00,8.8165925974e-03,324095,1748970,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0052_m200c_bocquet16_input.npz
BT_soft,0052,0.4150651322,1.3335214322e+09,9.1250000000e+00,1.0109782470e+00,7.5667700478e-03,324095,1748970,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0052_m200c_bocquet16_input.npz
BT_soft,0052,0.4150651322,1.8836490895e+09,9.2750000000e+00,7.5148004925e-01,6.5237657464e-03,324095,1748970,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0052_m200c_bocquet16_input.npz
BT_soft,0052,0.4150651322,2.6607250598e+09,9.4250000000e+00,5.3740253127e-01,5.5168285128e-03,324095,1748970,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0052_m200c_bocquet16_input.npz
BT_soft,0052,0.4150651322,3.7583740429e+09,9.5750000000e+00,3.9683628797e-01,4.7407310728e-03,324095,1748970,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0052_m200c_bocquet16_input.npz
