model,label,mass_bin,mass_bin_left_msun,mass_bin_right_msun,M0_mean_msun,M0_geomean_msun,snapshot,redshift,scale_factor,n_halos,M_over_M0_median,M_over_M0_q16,M_over_M0_q84,M_over_M0_mean,particle_mass_code,particle_mass_msun
BT_deep,BT $k_p=10$,1,100000000.0,158489319.24611133,125997404.46755679,124880908.69332379,38,4.373707484650818,0.18609126061594322,116751,0.4405234682568255,0.3102776586671312,0.6731420026280525,0.521259249233822,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,2,158489319.24611133,251188643.15095794,199047821.55535057,197254726.22490618,38,4.373707484650818,0.18609126061594322,100469,0.3687461442686759,0.23055586254979255,0.5859396351612174,0.43775121554038354,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,3,251188643.15095794,398107170.5534973,315448845.6745103,312702179.1057347,38,4.373707484650818,0.18609126061594322,71344,0.32478655189188865,0.18572710750746027,0.530818241321391,0.38305703448344847,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,4,398107170.5534973,630957344.4801933,498133266.52407235,493820826.4989885,38,4.373707484650818,0.18609126061594322,48669,0.2959880090580147,0.16062135989645465,0.4928755391986274,0.3471922305951285,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,5,630957344.4801933,999999999.9999999,787971290.8146185,781134053.5807104,38,4.373707484650818,0.18609126061594322,31675,0.2715742406201976,0.1450388373559841,0.4555591123510472,0.31607205544952455,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,6,999999999.9999999,1584893192.461114,1247715544.9462633,1236852593.7461727,38,4.373707484650818,0.18609126061594322,20310,0.25022741146460825,0.13107818916596978,0.4259916888553616,0.29069673585641914,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,7,1584893192.461114,2511886431.5095806,1977157421.9094477,1959962289.9796789,38,4.373707484650818,0.18609126061594322,12642,0.22860080935760668,0.11905154601486033,0.3891791659090512,0.2644134745388757,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,8,2511886431.5095806,3981071705.534973,3133311265.9688544,3106278483.289118,38,4.373707484650818,0.18609126061594322,8014,0.21091036421145948,0.10944436143211829,0.3685742050368877,0.2431132089029667,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,9,3981071705.534973,6309573444.801932,4970193906.072145,4926733686.406482,38,4.373707484650818,0.18609126061594322,5169,0.1900137035863006,0.09935250769231842,0.339370215829938,0.22480231981025725,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,10,6309573444.801932,10000000000.0,7864319409.409401,7797400111.24773,38,4.373707484650818,0.18609126061594322,3205,0.17601544010076173,0.0895539687629801,0.3155850775354878,0.2059775708348394,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,11,10000000000.0,15848931924.611141,12490973614.234272,12377680184.699324,38,4.373707484650818,0.18609126061594322,2090,0.15295064180753995,0.07791358796558363,0.28226145659531526,0.18173201621723595,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,12,15848931924.611141,25118864315.095818,19871799409.17782,19692687317.80671,38,4.373707484650818,0.18609126061594322,1320,0.14123030275027687,0.07189337324931896,0.2598895312743818,0.16550679839595123,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,13,25118864315.095818,39810717055.34974,31350585822.192356,31063329780.23701,38,4.373707484650818,0.18609126061594322,860,0.1226699099014427,0.060854097779116455,0.22867735635927783,0.1482444860760568,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,14,39810717055.34974,63095734448.01936,49772478684.49486,49361350159.534,38,4.373707484650818,0.18609126061594322,591,0.11500211736030348,0.05352153269090066,0.21372672569557405,0.13543738619018073,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,15,63095734448.01936,100000000000.0,78670869813.14026,77990848980.89659,38,4.373707484650818,0.18609126061594322,354,0.09613222105430047,0.051253366211924466,0.2032557182602522,0.12556436504967453,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,16,100000000000.0,158489319246.11142,125319261653.97829,124263172318.46126,38,4.373707484650818,0.18609126061594322,276,0.09512014405346286,0.046539612349126486,0.17744367624353716,0.11077004318502433,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,17,158489319246.11142,251188643150.9582,195693861622.4062,194103959738.0675,38,4.373707484650818,0.18609126061594322,148,0.08550929530757762,0.0373501527634945,0.17964934871759058,0.10747282663858897,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,18,251188643150.9582,398107170553.4973,310764734119.2537,308329310755.00726,38,4.373707484650818,0.18609126061594322,100,0.08863428132737383,0.04176069636127666,0.16037547614283293,0.10423872343615112,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,19,398107170553.4973,630957344480.1936,498356397094.4911,494357605707.1142,38,4.373707484650818,0.18609126061594322,77,0.06620113323147316,0.03388767320020215,0.12634947422225165,0.08013923216183393,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,20,630957344480.1936,1000000000000.0,813504000860.2524,807119003483.0354,38,4.373707484650818,0.18609126061594322,57,0.04733127566754417,0.02692056593309908,0.1169876547431605,0.06875079949043489,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,1,100000000.0,158489319.24611133,125635207.25018467,124519858.79851106,39,3.885188622409834,0.20470038667753754,130691,0.46978917161634937,0.32607301372655106,0.7143721557273243,0.5511959373456439,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,2,158489319.24611133,251188643.15095794,198752715.9644843,196961428.33754188,39,3.885188622409834,0.20470038667753754,106190,0.4073236622862973,0.24947484005489734,0.637831813428967,0.47697308883238027,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,3,251188643.15095794,398107170.5534973,315228097.36176825,312485547.2661155,39,3.885188622409834,0.20470038667753754,73159,0.3687318797494338,0.21100442985883255,0.5860043132397972,0.42710540498498933,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,4,398107170.5534973,630957344.4801933,497972260.3570067,493658464.3040721,39,3.885188622409834,0.20470038667753754,49171,0.34187308467429767,0.18814535016115713,0.5483193080002727,0.3940552152372165,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,5,630957344.4801933,999999999.9999999,787867110.6157614,781029333.7191913,39,3.885188622409834,0.20470038667753754,31790,0.3164478936960926,0.1729121232329518,0.5118052480278127,0.36282047698409076,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,6,999999999.9999999,1584893192.461114,1247867367.480833,1237005392.8804677,39,3.885188622409834,0.20470038667753754,20336,0.29650370490032324,0.1590552586155517,0.4862677257892383,0.3386551985541082,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,7,1584893192.461114,2511886431.5095806,1977284630.9507117,1960074586.329324,39,3.885188622409834,0.20470038667753754,12645,0.2718862559106561,0.1460136325603627,0.4479170519318969,0.31093134437776104,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,8,2511886431.5095806,3981071705.534973,3133037568.0124545,3105985396.1082683,39,3.885188622409834,0.20470038667753754,8006,0.2536056419057856,0.13322186092734634,0.42609489671715794,0.2875833403154746,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,9,3981071705.534973,6309573444.801932,4969968587.851306,4926466381.589732,39,3.885188622409834,0.20470038667753754,5184,0.23208654048520833,0.12401528872697448,0.3954609254789869,0.2680063067020072,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,10,6309573444.801932,10000000000.0,7868143768.141793,7800919690.026976,39,3.885188622409834,0.20470038667753754,3202,0.21424894034926062,0.11329605718777082,0.37558911342624296,0.24962425989338619,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,11,10000000000.0,15848931924.611141,12492147380.369715,12378751499.260307,39,3.885188622409834,0.20470038667753754,2086,0.18815974196739504,0.09741357615959395,0.3321609984087391,0.22124500147889806,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,12,15848931924.611141,25118864315.095818,19871157031.064953,19692415192.043144,39,3.885188622409834,0.20470038667753754,1320,0.17714113102986978,0.0936071629273574,0.31115570397081016,0.20180687159031663,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,13,25118864315.095818,39810717055.34974,31352646089.548393,31065661866.466812,39,3.885188622409834,0.20470038667753754,861,0.15968842577913514,0.07968022486791242,0.2842851750978861,0.18640832293120804,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,14,39810717055.34974,63095734448.01936,49776033794.44785,49362522363.05731,39,3.885188622409834,0.20470038667753754,590,0.14578368582681484,0.07014002997498223,0.2587372974791583,0.16749658735018946,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,15,63095734448.01936,100000000000.0,78656105288.2838,77975894645.15382,39,3.885188622409834,0.20470038667753754,355,0.12930851182329595,0.06789628151669971,0.25206059590570673,0.1558570201021196,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,16,100000000000.0,158489319246.11142,125164191280.57596,124104107674.7421,39,3.885188622409834,0.20470038667753754,277,0.1284165241795741,0.06752366832613585,0.211760811490494,0.14380418486956686,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,17,158489319246.11142,251188643150.9582,196089078776.73917,194487198572.0004,39,3.885188622409834,0.20470038667753754,148,0.12293131367426735,0.05379370479133693,0.22978171454717278,0.13971176168226931,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,18,251188643150.9582,398107170553.4973,310418915835.77167,307966714230.8196,39,3.885188622409834,0.20470038667753754,103,0.11152802003734362,0.05626962399315787,0.21396568669791646,0.1332511000902564,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,19,398107170553.4973,630957344480.1936,499305338587.142,495287193889.3631,39,3.885188622409834,0.20470038667753754,78,0.0888602546212299,0.04937093081936375,0.16780361809877278,0.10785158052615976,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,20,630957344480.1936,1000000000000.0,811374833420.0873,805036839760.0406,39,3.885188622409834,0.20470038667753754,56,0.07506407448334684,0.040117131100036924,0.14811964650898923,0.09317547192663612,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,1,100000000.0,158489319.24611133,125361160.44494684,124247330.32263798,40,3.4410805658271224,0.22517042534529128,142019,0.5054118314278692,0.34151265005366827,0.7542426399674338,0.5841884028812412,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,2,158489319.24611133,251188643.15095794,198494394.52885544,196703467.91109604,40,3.4410805658271224,0.22517042534529128,110284,0.449005610698286,0.27385459229612025,0.687101159617632,0.5184013625252749,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,3,251188643.15095794,398107170.5534973,315030153.3374791,312289555.7426688,40,3.4410805658271224,0.22517042534529128,74274,0.41508480169101664,0.24016640710093987,0.6394915591891759,0.4740613390968667,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,4,398107170.5534973,630957344.4801933,497849068.79371804,493537555.58441937,40,3.4410805658271224,0.22517042534529128,49370,0.3901245656529305,0.2205697667841396,0.6027800659726222,0.4432332277839113,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,5,630957344.4801933,999999999.9999999,787736453.7668365,780896626.0718045,40,3.4410805658271224,0.22517042534529128,31817,0.3664081469881335,0.20626551990611752,0.5697755926093759,0.4141509468867978,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,6,999999999.9999999,1584893192.461114,1247888711.38297,1237029494.3677778,40,3.4410805658271224,0.22517042534529128,20335,0.343572018062845,0.1904748394342075,0.5406572998740203,0.38890124782859614,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,7,1584893192.461114,2511886431.5095806,1977253878.8020911,1960038162.6399794,40,3.4410805658271224,0.22517042534529128,12638,0.3198190417617198,0.17684201448016476,0.5070584979800272,0.35966774756238523,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,8,2511886431.5095806,3981071705.534973,3132911817.1466436,3105884473.6366515,40,3.4410805658271224,0.22517042534529128,8010,0.29938063878665466,0.16229185641105706,0.48333248816021324,0.3373406035629374,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,9,3981071705.534973,6309573444.801932,4968927965.642767,4925551825.706194,40,3.4410805658271224,0.22517042534529128,5173,0.27618738730125586,0.1510623857022676,0.4501917930544935,0.3138639299273192,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,10,6309573444.801932,10000000000.0,7866051553.61648,7798869935.656048,40,3.4410805658271224,0.22517042534529128,3213,0.2573619049536741,0.13988896644273935,0.43312770476945195,0.2944684704082427,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,11,10000000000.0,15848931924.611141,12494084307.781588,12380794653.277197,40,3.4410805658271224,0.22517042534529128,2085,0.2312323998337901,0.12387900971252255,0.39072429853668783,0.263987259348756,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,12,15848931924.611141,25118864315.095818,19863292253.360806,19684969657.208244,40,3.4410805658271224,0.22517042534529128,1321,0.22107739122492417,0.11942439390955757,0.3669271416327565,0.2440288775758178,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,13,25118864315.095818,39810717055.34974,31372948152.35601,31086366003.074753,40,3.4410805658271224,0.22517042534529128,859,0.1966314820280218,0.10046893401975245,0.33569517831132784,0.2262406402390916,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,14,39810717055.34974,63095734448.01936,49775647407.155624,49363883333.5023,40,3.4410805658271224,0.22517042534529128,588,0.18384061917503253,0.08702713603266106,0.33025616654636486,0.20588959884255467,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,15,63095734448.01936,100000000000.0,78627373803.37778,77954135289.88248,40,3.4410805658271224,0.22517042534529128,354,0.1651456537226852,0.08122186501710757,0.3028813003432932,0.19068673839859773,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,16,100000000000.0,158489319246.11142,125282059219.513,124228499856.1424,40,3.4410805658271224,0.22517042534529128,277,0.16143881395014403,0.08682900131162963,0.25081117374810974,0.17773143270966155,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,17,158489319246.11142,251188643150.9582,195931052520.86282,194330994267.51007,40,3.4410805658271224,0.22517042534529128,149,0.15195153344836876,0.07316281963985036,0.26427199924372796,0.17059020417024573,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,18,251188643150.9582,398107170553.4973,310391045190.5204,307915247915.59863,40,3.4410805658271224,0.22517042534529128,102,0.138556878729622,0.0838822442471989,0.2624305445576784,0.17111383260880575,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,19,398107170553.4973,630957344480.1936,499334279685.669,495263993725.6394,40,3.4410805658271224,0.22517042534529128,77,0.11179740214511574,0.06410163035459256,0.21680757203155787,0.13973435646928867,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,20,630957344480.1936,1000000000000.0,814302071283.5148,807820126101.7301,40,3.4410805658271224,0.22517042534529128,56,0.10588461686292151,0.05693764628282311,0.19822081164725663,0.12406456495676245,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,1,100000000.0,158489319.24611133,125111964.1000562,123999721.71733007,41,3.0373459689337468,0.24768746787982046,150856,0.5416548533142128,0.3621749284986656,0.7935354579145196,0.6175075185438272,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,2,158489319.24611133,251188643.15095794,198306282.72852206,196516605.16572955,41,3.0373459689337468,0.24768746787982046,113064,0.493194816864409,0.3017808139958076,0.733389717366544,0.5597271185261774,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,3,251188643.15095794,398107170.5534973,314892183.2156743,312151294.82196164,41,3.0373459689337468,0.24768746787982046,74804,0.46417371883136355,0.2732752752375914,0.6907662423023623,0.5200952125328222,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,4,398107170.5534973,630957344.4801933,497776147.7012299,493462047.06877375,41,3.0373459689337468,0.24768746787982046,49442,0.4397537100999769,0.2561120856504924,0.6570831647311765,0.49257869525110376,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,5,630957344.4801933,999999999.9999999,787777612.3180391,780939471.9142674,41,3.0373459689337468,0.24768746787982046,31781,0.41837279716983866,0.2426648906017424,0.6246738220291711,0.46495591081893106,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,6,999999999.9999999,1584893192.461114,1247910468.3339329,1237053376.0476987,41,3.0373459689337468,0.24768746787982046,20314,0.3942971682175032,0.22597780674324397,0.5941443480364824,0.4384765404794665,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,7,1584893192.461114,2511886431.5095806,1976982601.9927604,1959767858.3714542,41,3.0373459689337468,0.24768746787982046,12653,0.36893191673084846,0.2088749471735682,0.5627369664570625,0.41080568680170065,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,8,2511886431.5095806,3981071705.534973,3132875411.5303116,3105821812.0532346,41,3.0373459689337468,0.24768746787982046,8000,0.34914203418969164,0.1964654715944599,0.5377609805253882,0.3854494605555125,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,9,3981071705.534973,6309573444.801932,4969806076.252219,4926382244.441619,41,3.0373459689337468,0.24768746787982046,5169,0.3272583451568662,0.17890517059522273,0.5136698357366708,0.3627754856381657,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,10,6309573444.801932,10000000000.0,7865820880.660735,7798715291.387737,41,3.0373459689337468,0.24768746787982046,3214,0.30501764582821467,0.17189776255326822,0.49223257934449877,0.34093119501806807,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,11,10000000000.0,15848931924.611141,12489775947.823269,12376247744.856579,41,3.0373459689337468,0.24768746787982046,2081,0.27818976389247163,0.15168071917797615,0.4507904513986789,0.3087806329925708,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,12,15848931924.611141,25118864315.095818,19858423018.958096,19680164642.182236,41,3.0373459689337468,0.24768746787982046,1316,0.2672155934351965,0.14792968242277849,0.42379329919070363,0.29050920922627843,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,13,25118864315.095818,39810717055.34974,31377481920.055122,31090687486.788315,41,3.0373459689337468,0.24768746787982046,864,0.24124306020508038,0.1282800149548443,0.3938508741441654,0.27170082161810716,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,14,39810717055.34974,63095734448.01936,49729208281.21915,49317957230.19888,41,3.0373459689337468,0.24768746787982046,589,0.22972575786669885,0.1147293575063283,0.3735166465426942,0.25083724037497085,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,15,63095734448.01936,100000000000.0,78583865081.506,77911061828.26282,41,3.0373459689337468,0.24768746787982046,356,0.21189940584881234,0.10256981133152855,0.35356275426146366,0.231685199992094,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,16,100000000000.0,158489319246.11142,125198610266.16808,124140796037.14012,41,3.0373459689337468,0.24768746787982046,278,0.19950505420531742,0.10850218603814846,0.31486901858465083,0.21672508457718126,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,17,158489319246.11142,251188643150.9582,195931052520.86282,194330994267.51007,41,3.0373459689337468,0.24768746787982046,149,0.18579074617262029,0.10016585052913268,0.32548985259172664,0.21012695837179857,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,18,251188643150.9582,398107170553.4973,310418915835.77167,307966714230.8196,41,3.0373459689337468,0.24768746787982046,103,0.17494729318689647,0.10166048649617374,0.2938562832905807,0.20846624997430416,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,19,398107170553.4973,630957344480.1936,499334279685.669,495263993725.6394,41,3.0373459689337468,0.24768746787982046,77,0.14120946611861304,0.08334198862856143,0.25318730077394885,0.17141877592606938,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,20,630957344480.1936,1000000000000.0,815402369471.5876,808837611341.4436,41,3.0373459689337468,0.24768746787982046,55,0.13929821319077973,0.07872421965438106,0.2364542072452654,0.1564198163989195,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,1,100000000.0,158489319.24611133,124938844.68292236,123828979.05737159,42,2.670314517212497,0.2724562146678025,157392,0.5817564416109411,0.3867568274993153,0.8341738837066693,0.6534987604946386,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,2,158489319.24611133,251188643.15095794,198192704.65925568,196402897.90382996,42,2.670314517212497,0.2724562146678025,114707,0.5426742363101796,0.3342783516516196,0.7805246627033473,0.6037548954383704,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,3,251188643.15095794,398107170.5534973,314842492.41827095,312102381.4170209,42,2.670314517212497,0.2724562146678025,75082,0.5149468090030599,0.30833373636425254,0.7429392602231736,0.5673400298582237,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,4,398107170.5534973,630957344.4801933,497698676.16787565,493384029.9192367,42,2.670314517212497,0.2724562146678025,49424,0.49175240321261704,0.29431748825699383,0.7084763750900133,0.5420938245134802,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,5,630957344.4801933,999999999.9999999,787739160.1746174,780900393.5555573,42,2.670314517212497,0.2724562146678025,31745,0.47114144266876085,0.2806354392505107,0.6759883701556103,0.5157748183064977,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,6,999999999.9999999,1584893192.461114,1247896641.2409587,1237042696.7539723,42,2.670314517212497,0.2724562146678025,20302,0.44656593195936545,0.2619801099935966,0.6457528252277405,0.48812710985097224,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,7,1584893192.461114,2511886431.5095806,1977337752.1495063,1960135744.9735801,42,2.670314517212497,0.2724562146678025,12635,0.42264246007561784,0.24498197883592482,0.618222975954168,0.46177206985339436,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,8,2511886431.5095806,3981071705.534973,3132703779.521451,3105684831.0877466,42,2.670314517212497,0.2724562146678025,7985,0.40180819480420615,0.23374330765745363,0.5955174408082796,0.4382032567282445,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,9,3981071705.534973,6309573444.801932,4969510830.367848,4926049829.940573,42,2.670314517212497,0.2724562146678025,5180,0.3776986102932246,0.21159498550580916,0.5713696691528508,0.41643081405778276,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,10,6309573444.801932,10000000000.0,7864396627.817872,7797430970.526886,42,2.670314517212497,0.2724562146678025,3204,0.35742220570101846,0.2059709616105222,0.5440697817927729,0.39038422880858203,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,11,10000000000.0,15848931924.611141,12489233520.777794,12375936925.293219,42,2.670314517212497,0.2724562146678025,2085,0.32739667281270807,0.18009463937430695,0.5067426886764023,0.35872720956524284,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,12,15848931924.611141,25118864315.095818,19863202825.471237,19684437142.4723,42,2.670314517212497,0.2724562146678025,1317,0.31820902019362807,0.171859276177718,0.48415508470908847,0.33765377227953464,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,13,25118864315.095818,39810717055.34974,31361031086.985897,31072691785.21512,42,2.670314517212497,0.2724562146678025,863,0.294208903821125,0.1600977821118619,0.45669105650463737,0.3203741525938731,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,14,39810717055.34974,63095734448.01936,49783950737.9532,49371168281.14744,42,2.670314517212497,0.2724562146678025,589,0.2815417864334777,0.15095989443734956,0.4437884114288969,0.3014888890326799,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,15,63095734448.01936,100000000000.0,78603023465.40816,77926636215.52646,42,2.670314517212497,0.2724562146678025,356,0.254912765314399,0.13128633684778424,0.4075138927788925,0.2812022149340651,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,16,100000000000.0,158489319246.11142,125198610266.16808,124140796037.14012,42,2.670314517212497,0.2724562146678025,278,0.24870169343396875,0.136452407277032,0.36890086399918276,0.25917663616830844,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,17,158489319246.11142,251188643150.9582,195931052520.86282,194330994267.51007,42,2.670314517212497,0.2724562146678025,149,0.2388692110442073,0.12307547495314618,0.3730903547441313,0.24792966205023786,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,18,251188643150.9582,398107170553.4973,310793732668.3133,308339821860.1094,42,2.670314517212497,0.2724562146678025,102,0.2230668575448919,0.1314841696977997,0.3771290527121493,0.2533162510056835,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,19,398107170553.4973,630957344480.1936,499319086223.24493,495248873692.0267,42,2.670314517212497,0.2724562146678025,77,0.198739021283098,0.10484346083818313,0.3132395078280369,0.2159922785582697,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,20,630957344480.1936,1000000000000.0,814918501077.9415,808327520299.7693,42,2.670314517212497,0.2724562146678025,55,0.20388824559172664,0.09775709880417176,0.2922856500592335,0.20654378716629768,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,1,100000000.0,158489319.24611133,124779216.77727596,123670096.74941275,43,2.3366495611022704,0.29970183613458273,162171,0.6210884180655307,0.4142350223596407,0.870771103481724,0.6883856084555807,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,2,158489319.24611133,251188643.15095794,198063694.45986888,196275897.48139697,43,2.3366495611022704,0.29970183613458273,115733,0.5896815646091117,0.36959149256608814,0.8263297763939552,0.6451797542504502,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,3,251188643.15095794,398107170.5534973,314819658.9494279,312079429.7212339,43,2.3366495611022704,0.29970183613458273,75021,0.564469042787687,0.34825608393695323,0.7896914670624718,0.6139770533321994,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,4,398107170.5534973,630957344.4801933,497722991.7352211,493405128.3598478,43,2.3366495611022704,0.29970183613458273,49285,0.5430651278836236,0.33558145186793725,0.7559595016599654,0.5887083685532775,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,5,630957344.4801933,999999999.9999999,787729271.4575775,780892175.9379872,43,2.3366495611022704,0.29970183613458273,31708,0.5227398821161909,0.3198463797175085,0.7269636896510642,0.5656011755521317,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,6,999999999.9999999,1584893192.461114,1248082028.1507778,1237219370.7593036,43,2.3366495611022704,0.29970183613458273,20259,0.5000702684174725,0.3038362961175407,0.6957220492946815,0.5397274707619193,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,7,1584893192.461114,2511886431.5095806,1977400265.0863094,1960193588.482368,43,2.3366495611022704,0.29970183613458273,12614,0.4756363955897206,0.28635740083802563,0.6727093534996177,0.5120662295235804,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,8,2511886431.5095806,3981071705.534973,3132885427.547963,3105789792.57646,43,2.3366495611022704,0.29970183613458273,7991,0.4549824898621882,0.27369292657896704,0.6495555478036215,0.4890071834200647,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,9,3981071705.534973,6309573444.801932,4969675455.842438,4926324706.264492,43,2.3366495611022704,0.29970183613458273,5169,0.4338492986716225,0.248590675442569,0.6267224760900381,0.4652411212451478,0.00018904375610873103,1890437.5610873103
