model,snapshot,redshift,log10_M_FOF_Msun,dn_dlog10M,poisson_err,source_file
PL,0030,10.51901923,1.0765247331e+01,2.3472938174e-04,1.6597873758e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0030_fof_reed07_input.npz
PL,0030,10.51901923,1.0916666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0030_fof_reed07_input.npz
PL,0030,10.51901923,1.1083333333e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0030_fof_reed07_input.npz
PL,0030,10.51901923,1.1250000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0030_fof_reed07_input.npz
PL,0030,10.51901923,1.1416666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0030_fof_reed07_input.npz
PL,0030,10.51901923,1.1583333333e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0030_fof_reed07_input.npz
PL,0030,10.51901923,1.1750000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0030_fof_reed07_input.npz
PL,0030,10.51901923,1.1916666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0030_fof_reed07_input.npz
PL,0030,10.51901923,1.2083333333e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0030_fof_reed07_input.npz
PL,0030,10.51901923,1.2250000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0030_fof_reed07_input.npz
PL,0030,10.51901923,1.2416666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0030_fof_reed07_input.npz
PL,0030,10.51901923,1.2583333333e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0030_fof_reed07_input.npz
PL,0030,10.51901923,1.2750000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0030_fof_reed07_input.npz
PL,0030,10.51901923,1.2916666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0030_fof_reed07_input.npz
PL,0032,8.519850605,8.0781061002e+00,9.6223789105e+00,3.3605468696e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,8.2463650613e+00,6.2296004268e+00,2.7039510505e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,8.4129238246e+00,4.1525974924e+00,2.2076420023e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,8.5798999995e+00,2.6333115691e+00,1.7580039769e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,8.7465562138e+00,1.6873521607e+00,1.4072510960e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,8.9130673520e+00,1.0661408519e+00,1.1186031088e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,9.0805008109e+00,6.5571652790e-01,8.7725690420e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,9.2446937160e+00,4.0619919511e-01,6.9045957859e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,9.4112289787e+00,2.3942396938e-01,5.3009357809e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,9.5778123208e+00,1.4248073472e-01,4.0892795680e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,9.7456687618e+00,8.0160083866e-02,3.0672403661e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,9.9113186579e+00,4.5654864749e-02,2.3147935303e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.0077506037e+01,2.4294491011e-02,1.6885838526e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.0246253448e+01,1.2205927851e-02,1.1968896979e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.0404597871e+01,8.3328930519e-03,9.8893246337e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.0579772922e+01,3.7556701079e-03,6.6391495030e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.0735015152e+01,1.5257409813e-03,4.2316441087e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.0925432499e+01,5.8682345436e-04,2.6243542695e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.1050140798e+01,4.6945876349e-04,2.3472938174e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.1250000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.1416666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.1583333333e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.1750000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.1916666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.2083333333e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.2250000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.2416666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.2583333333e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.2750000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0032,8.519850605,1.2916666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0032_fof_reed07_input.npz
PL,0040,3.441080566,8.0792499005e+00,1.7908678180e+01,4.5845899256e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,8.2473350472e+00,1.2269891607e+01,3.7948017544e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,8.4143292023e+00,8.7665555847e+00,3.2076223067e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,8.5815357927e+00,5.9740974948e+00,2.6479201380e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,8.7476907530e+00,4.2293540003e+00,2.2279515812e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,8.9147722769e+00,2.9401028710e+00,1.8575905485e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,9.0808982634e+00,2.0247756469e+00,1.5415484679e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,9.2470264571e+00,1.3991044799e+00,1.2814268016e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,9.4133568643e+00,9.5922161850e-01,1.0610313319e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,9.5811546582e+00,6.7085657303e-01,8.8732673978e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,9.7474056991e+00,4.5384925960e-01,7.2983476250e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,9.9148573791e+00,3.1289426587e-01,6.0599289426e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.0078783833e+01,2.0620976186e-01,4.9195269037e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.0248654647e+01,1.4283282879e-01,4.0943291023e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.0412644070e+01,9.6473775897e-02,3.3649093428e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.0578572811e+01,6.7484697252e-02,2.8143064210e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.0748263731e+01,4.1429735878e-02,2.2050823441e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.0909741197e+01,2.9810631482e-02,1.8704853778e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.1082237605e+01,1.8308891776e-02,1.4658845192e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.1244536728e+01,1.0445457488e-02,1.1072162793e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.1422833743e+01,7.9807989793e-03,9.6781403437e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.1575759639e+01,3.9903994897e-03,6.8434786663e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.1736022099e+01,3.1688466536e-03,6.0984482282e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.1897882679e+01,2.2299291266e-03,5.1158082705e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.2063560304e+01,8.2155283611e-04,3.1051778475e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.2231904432e+01,1.0562822179e-03,3.5209407262e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.2416666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.2583333333e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.2750000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0040,3.441080566,1.2916666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0040_fof_reed07_input.npz
PL,0042,2.670314517,8.0790063886e+00,1.7841310848e+01,4.5759588420e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,8.2469748976e+00,1.2181281266e+01,3.7810743317e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,8.4145309974e+00,8.7610394442e+00,3.2066129890e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,8.5815979909e+00,6.0030865734e+00,2.6543368286e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,8.7478965286e+00,4.2464892451e+00,2.2324602965e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,8.9149920584e+00,2.9339999071e+00,1.8556615858e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,9.0804431865e+00,2.0649143712e+00,1.5567531495e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,9.2478072702e+00,1.4295019348e+00,1.2952723755e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,9.4149417240e+00,1.0045243892e+00,1.0857978376e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,9.5810110033e+00,6.8071520706e-01,8.9382285632e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,9.7477802217e+00,4.8330779701e-01,7.5314852581e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,9.9149360255e+00,3.2251817052e-01,6.1524178486e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.0080603082e+01,2.3684194618e-01,5.2722748220e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.0248648536e+01,1.5280882752e-01,4.2348979685e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.0415705748e+01,1.1184855040e-01,3.6231299373e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.0580974175e+01,7.8634342884e-02,3.0379096999e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.0744937153e+01,5.0584181766e-02,2.4365542998e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.0919304687e+01,3.3214207517e-02,1.9743796995e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.1081771147e+01,2.3472938174e-02,1.6597873758e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.1241792218e+01,1.7722068322e-02,1.4422014666e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.1412848705e+01,9.9759987241e-03,1.0820489852e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.1573250699e+01,5.9855992345e-03,8.3815153990e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.1759186427e+01,3.1688466536e-03,6.0984482282e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.1900960863e+01,2.3472938174e-03,5.2487085390e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.2085156839e+01,2.4646585083e-03,5.3783257984e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.2262263509e+01,1.8778350540e-03,4.6945876349e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.2420431544e+01,1.0562822179e-03,3.5209407262e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.2583333333e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.2750000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0042,2.670314517,1.2916666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0042_fof_reed07_input.npz
PL,0046,1.506874201,8.0792467895e+00,1.6628816226e+01,4.4177323096e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/PL_snap0046_fof_reed07_input.npz
