model,snapshot,redshift,reference_model,log10_M_FOF_Msun,dn_dlog10M,poisson_err,reed07_dndlog10M_interp,sim_over_reed07,sim_over_reed07_minus_1,ratio_err,residual_err,source_file
BTKP1,0030,1.0519019232e+01,Reed07_FOF,9.7442443510e+00,2.7275554159e-01,5.6579033062e-03,2.4976714937e-01,1.0920392945e+00,9.2039294478e-02,2.2652712017e-02,2.2652712017e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,9.9099377161e+00,1.4635376952e-01,4.1444860860e-03,1.2903863486e-01,1.1341856621e+00,1.3418566209e-01,3.2118179880e-02,3.2118179880e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,1.0077069531e+01,7.1592461432e-02,2.8986940343e-03,6.2727002457e-02,1.1413340129e+00,1.4133401292e-01,4.6211263424e-02,4.6211263424e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,1.0236959319e+01,3.2510019372e-02,1.9533377521e-03,2.9245165723e-02,1.1116373790e+00,1.1163737897e-01,6.6791816829e-02,6.6791816829e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,1.0410891646e+01,1.5844233268e-02,1.3636544795e-03,1.1631726181e-02,1.3621566585e+00,3.6215665852e-01,1.1723577896e-01,1.1723577896e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,1.0571371985e+01,6.1029639254e-03,8.4632882174e-04,4.5083476566e-03,1.3537030394e+00,3.5370303939e-01,1.8772483539e-01,1.8772483539e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,1.0744374187e+01,2.9341172718e-03,5.8682345436e-04,1.4193940215e-03,2.0671619208e+00,1.0671619208e+00,4.1343238415e-01,4.1343238415e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,1.0918990694e+01,8.2155283611e-04,3.1051778475e-04,3.8492168922e-04,2.1343376045e+00,1.1343376045e+00,8.0670378792e-01,8.0670378792e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0030,1.0519019232e+01,Reed07_FOF,1.1058422926e+01,2.3472938174e-04,1.6597873758e-04,1.2248736891e-04,1.9163558156e+00,9.1635581559e-01,1.3550681924e+00,1.3550681924e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0030_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,8.0777941645e+00,2.5637612533e+01,5.4853901134e-02,2.6257012424e+01,9.7641011549e-01,-2.3589884513e-02,2.0891143383e-03,2.0891143383e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,8.2456484427e+00,1.5825454917e+01,4.3096979294e-02,1.6070259755e+01,9.8476659112e-01,-1.5233408881e-02,2.6817848592e-03,2.6817848592e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,8.4124018756e+00,9.9713041365e+00,3.4209341233e-02,9.6529793420e+00,1.0329768441e+00,3.2976844061e-02,3.5439153054e-03,3.5439153054e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,8.5791393811e+00,5.8885386351e+00,2.6288904819e-02,5.6639915149e+00,1.0396446781e+00,3.9644678071e-02,4.6414096402e-03,4.6414096402e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,8.7453054758e+00,3.4967635998e+00,2.0258247184e-02,3.2364084577e+00,1.0804456995e+00,8.0445699479e-02,6.2594840696e-03,6.2594840696e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,8.9117676505e+00,1.9937913685e+00,1.5297081670e-02,1.7927024772e+00,1.1121708113e+00,1.1217081133e-01,8.5329729082e-03,8.5329729082e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,9.0775951409e+00,1.1002939769e+00,1.1363787330e-02,9.6226665321e-01,1.1434397869e+00,1.4343978694e-01,1.1809395339e-02,1.1809395339e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,9.2431711108e+00,5.6205950459e-01,8.1219418865e-03,4.9380324409e-01,1.1382256219e+00,1.3822562188e-01,1.6447728896e-02,1.6447728896e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,9.4092087953e+00,2.8695666918e-01,5.8033249756e-03,2.3941803121e-01,1.1985591383e+00,1.9855913832e-01,2.4239297877e-02,2.4239297877e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,9.5740858672e+00,1.3144845378e-01,3.9277738152e-03,1.0918497415e-01,1.2039060759e+00,2.0390607595e-01,3.5973574623e-02,3.5973574623e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,9.7428121494e+00,6.0560180490e-02,2.6660132900e-03,4.4419308934e-02,1.3633751165e+00,3.6337511646e-01,6.0019242847e-02,6.0019242847e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,9.9056241095e+00,2.2064561884e-02,1.6092235658e-03,1.6853805834e-02,1.3091738508e+00,3.0917385081e-01,9.5481316309e-02,9.5481316309e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,1.0078401989e+01,8.8023518154e-03,1.0164080380e-03,5.3315122547e-03,1.6510047047e+00,6.5100470466e-01,1.9064160213e-01,1.9064160213e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,1.0226977976e+01,2.9341172718e-03,5.8682345436e-04,1.7552400590e-03,1.6716330378e+00,6.7163303778e-01,3.3432660756e-01,3.3432660756e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,1.0415646248e+01,5.8682345436e-04,2.6243542695e-04,3.6599854010e-04,1.6033491669e+00,6.0334916693e-01,7.1703954579e-01,7.1703954579e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,1.0572458589e+01,4.6945876349e-04,2.3472938174e-04,8.6315583457e-05,5.4388645096e+00,4.4388645096e+00,2.7194322548e+00,2.7194322548e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0027,1.4331814598e+01,Reed07_FOF,1.0677348255e+01,1.1736469087e-04,1.1736469087e-04,3.0087159377e-05,3.9008232516e+00,2.9008232516e+00,3.9008232516e+00,3.9008232516e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0027_fof_reed07_input.npz
BTKP1,0024,1.9406645230e+01,Reed07_FOF,8.0762712158e+00,1.2944738580e+01,3.8977624887e-02,1.2223554422e+01,1.0589995457e+00,5.8999545662e-02,3.1887308339e-03,3.1887308339e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0024_fof_reed07_input.npz
BTKP1,0024,1.9406645230e+01,Reed07_FOF,8.2439869783e+00,7.0993901509e+00,2.8865511089e-02,6.6299769262e+00,1.0708016378e+00,7.0801637751e-02,4.3537875637e-03,4.3537875637e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0024_fof_reed07_input.npz
BTKP1,0024,1.9406645230e+01,Reed07_FOF,8.4103209611e+00,3.9556595412e+00,2.1546571868e-02,3.4845830256e+00,1.1351887764e+00,1.3518877641e-01,6.1834003406e-03,6.1834003406e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0024_fof_reed07_input.npz
BTKP1,0024,1.9406645230e+01,Reed07_FOF,8.5766439905e+00,1.9887446868e+00,1.5277709429e-02,1.7529096670e+00,1.1345391746e+00,1.3453917463e-01,8.7156284869e-03,8.7156284869e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0024_fof_reed07_input.npz
BTKP1,0024,1.9406645230e+01,Reed07_FOF,8.7425940008e+00,1.0013555425e+00,1.0840838699e-02,8.3041933003e-01,1.2058432485e+00,2.0584324848e-01,1.3054656012e-02,1.3054656012e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0024_fof_reed07_input.npz
BTKP1,0024,1.9406645230e+01,Reed07_FOF,8.9096244188e+00,4.6851984596e-01,7.4153682908e-03,3.6441519327e-01,1.2856759395e+00,2.8567593947e-01,2.0348680373e-02,2.0348680373e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0024_fof_reed07_input.npz
BTKP1,0024,1.9406645230e+01,Reed07_FOF,9.0738065899e+00,1.9435592808e-01,4.7760363712e-03,1.4956290716e-01,1.2994928474e+00,2.9949284738e-01,3.1933294571e-02,3.1933294571e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0024_fof_reed07_input.npz
BTKP1,0024,1.9406645230e+01,Reed07_FOF,9.2391906188e+00,7.9338531030e-02,3.0514819627e-03,5.4825456581e-02,1.4471111775e+00,4.4711117750e-01,5.5658122212e-02,5.5658122212e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0024_fof_reed07_input.npz
BTKP1,0024,1.9406645230e+01,Reed07_FOF,9.4041021562e+00,3.1336372463e-02,1.9177548506e-03,1.8101212044e-02,1.7311753703e+00,7.3117537033e-01,1.0594621211e-01,1.0594621211e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0024_fof_reed07_input.npz
BTKP1,0024,1.9406645230e+01,Reed07_FOF,9.5696896761e+00,7.7460695976e-03,9.5347525599e-04,5.2891931635e-03,1.4645087366e+00,4.6450873662e-01,1.8026856394e-01,1.8026856394e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0024_fof_reed07_input.npz
BTKP1,0024,1.9406645230e+01,Reed07_FOF,9.7302829184e+00,2.9341172718e-03,5.8682345436e-04,1.3958329137e-03,2.1020547968e+00,1.1020547968e+00,4.2041095936e-01,4.2041095936e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0024_fof_reed07_input.npz
BTKP1,0024,1.9406645230e+01,Reed07_FOF,9.8978460012e+00,7.0418814523e-04,2.8748360646e-04,3.0111085842e-04,2.3386341792e+00,1.3386341792e+00,9.5474340569e-01,9.5474340569e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0024_fof_reed07_input.npz
BTKP1,0024,1.9406645230e+01,Reed07_FOF,1.0068076377e+01,3.5209407262e-04,2.0328160761e-04,5.3265255761e-05,6.6102014829e+00,5.6102014829e+00,3.8164016055e+00,3.8164016055e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_soft_snap0024_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,8.0790769940e+00,1.9407777377e+01,4.7726175128e-02,1.7012996657e+01,1.1407618404e+00,1.4076184035e-01,2.8052774058e-03,2.8052774058e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,8.2471353472e+00,1.3190148148e+01,3.9345363895e-02,1.1721462581e+01,1.1252988317e+00,1.2529883171e-01,3.3566940663e-03,3.3566940663e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,8.4139545508e+00,9.2502154758e+00,3.2949183295e-02,8.0973188289e+00,1.1423800484e+00,1.4238004841e-01,4.0691473303e-03,4.0691473303e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,8.5811428872e+00,6.2885175016e+00,2.7167074053e-02,5.5887051375e+00,1.1252190529e+00,1.2521905289e-01,4.8610677045e-03,4.8610677045e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,8.7470931617e+00,4.4483565134e+00,2.2849069720e-02,3.8675528427e+00,1.1501734286e+00,1.5017342861e-01,5.9078881788e-03,5.9078881788e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,8.9141483782e+00,3.0149815438e+00,1.8810964273e-02,2.6696868296e+00,1.1293390335e+00,1.2933903346e-01,7.0461314279e-03,7.0461314279e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,9.0806008302e+00,2.0755945581e+00,1.5607738904e-02,1.8451393504e+00,1.1248985382e+00,1.2489853821e-01,8.4588401955e-03,8.4588401955e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,9.2472440215e+00,1.4048553497e+00,1.2840576850e-02,1.2745996473e+00,1.1021934242e+00,1.0219342419e-01,1.0074203988e-02,1.0074203988e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,9.4142583759e+00,9.4513785559e-01,1.0532132370e-02,8.7967249575e-01,1.0744201509e+00,7.4420150867e-02,1.1972788078e-02,1.1972788078e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,9.5802456965e+00,6.5407342223e-01,8.7615709212e-03,6.0844255611e-01,1.0749961778e+00,7.4996177802e-02,1.4399996899e-02,1.4399996899e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,9.7466037138e+00,4.5220615393e-01,7.2851242588e-03,4.2047741640e-01,1.0754588387e+00,7.5458838667e-02,1.7325839569e-02,1.7325839569e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,9.9129630675e+00,3.0456137281e-01,5.9786914431e-03,2.9118792793e-01,1.0459271955e+00,4.5927195462e-02,2.0532071798e-02,2.0532071798e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.0079531245e+01,2.0996543197e-01,4.9641240936e-03,2.0228691435e-01,1.0379585483e+00,3.7958548346e-02,2.4540015895e-02,2.4540015895e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.0246233007e+01,1.4611904014e-01,4.1411611869e-03,1.4106689246e-01,1.0358138440e+00,3.5813843979e-02,2.9356010576e-02,2.9356010576e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.0414180245e+01,1.0339829266e-01,3.4835769913e-03,9.8497685331e-02,1.0497535278e+00,4.9753527817e-02,3.5367094969e-02,3.5367094969e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.0583144608e+01,6.9949355760e-02,2.8652372529e-03,6.8890805051e-02,1.0153656313e+00,1.5365631276e-02,4.1590996807e-02,4.1590996807e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.0743714479e+01,5.1875193366e-02,2.4674513234e-03,4.9233487722e-02,1.0536566830e+00,5.3656682988e-02,5.0117337559e-02,5.0117337559e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.0911181344e+01,3.4270489735e-02,2.0055287168e-03,3.4805730246e-02,9.8462205769e-01,-1.5377942308e-02,5.7620647593e-02,5.7620647593e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.1081646110e+01,2.7932796428e-02,1.8106142654e-03,2.4539481947e-02,1.1382797929e+00,1.3827979286e-01,7.3783720017e-02,7.3783720017e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.1243002358e+01,1.7487338940e-02,1.4326186265e-03,1.7685440800e-02,9.8879859074e-01,-1.1201409257e-02,8.1005536850e-02,8.1005536850e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.1416792720e+01,1.1736469087e-02,1.1736469087e-03,1.2466093587e-02,9.4147128012e-01,-5.8528719884e-02,9.4147128012e-02,9.4147128012e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.1580853100e+01,8.2155283611e-03,9.8194345379e-04,8.9836686424e-03,9.1449592456e-01,-8.5504075443e-02,1.0930316921e-01,1.0930316921e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.1738947654e+01,6.6897873797e-03,8.8608398463e-04,6.5659030923e-03,1.0188678215e+00,1.8867821480e-02,1.3495233971e-01,1.3495233971e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.1920506614e+01,5.9855992345e-03,8.3815153990e-04,4.5830137325e-03,1.3060399955e+00,3.0603999548e-01,1.8288217946e-01,1.8288217946e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.2071698237e+01,3.0514819627e-03,5.9844484896e-04,3.3950069075e-03,8.9881465512e-01,-1.0118534488e-01,1.7627205637e-01,1.7627205637e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.2235729951e+01,2.5820231992e-03,5.5048919571e-04,2.4488142767e-03,1.0543973154e+00,5.4397315386e-02,2.2479826296e-01,2.2479826296e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.2397759218e+01,1.2910115996e-03,3.8925464326e-04,1.7708769953e-03,7.2902386954e-01,-2.7097613046e-01,2.1980896714e-01,2.1980896714e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
