model,M0_msun,z,M_over_M0,M_msun,alpha,beta,f_M0,a_article
Correa2015a_article_formula_project_bt,9695012225.972996,1.74,0.6564829526741846,6364610252.319071,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.76,0.6530750596335642,6331570687.625448,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.78,0.6496819528370857,6298674475.7495575,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.8,0.6463036271492493,6265921566.902664,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.82,0.6429400757370216,6233311894.8384285,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.84,0.639591290127524,6200845377.412187,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.86,0.6362572602637393,6168521917.121035,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.8800000000000001,0.6329379745583189,6136341401.625486,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.9000000000000001,0.6296334199455659,6104303704.25345,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.92,0.6263435819316637,6072408684.487199,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.94,0.6230684446432211,6040656188.434007,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.96,0.619807990874198,6009046049.281109,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,1.98,0.6165622021312751,5977578087.735545,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
