model,cosmology,spectrum,closure,target_M0_msun,M0_msun,z,M_over_M0,M_msun,q_solved,z_form_solved,alpha,beta,f_M0,a_article
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,3.86,0.20043591914068903,589583805.5477363,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,3.88,0.1986621683805976,584366303.9756062,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,3.9,0.19690366011483965,579193638.3183844,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,3.92,0.1951602711662479,574065446.2494812,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,3.94,0.1934318792022707,568981367.9267504,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,3.96,0.19171836273257065,563941045.9854254,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,3.98,0.19001960110653288,558944125.5307896,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.0,0.18833547451068677,553990254.1305934,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.0200000000000005,0.18666586396604393,549079081.8072226,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.04,0.18501065132535652,544210261.0296342,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.0600000000000005,0.18336971927029802,539383446.705064,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.08,0.18174295130857115,534598296.17051923,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.1,0.18013023177094414,529854469.1840602,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.12,0.17853144580821964,525151627.91588527,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.14,0.17694647938813896,520489436.9392239,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.16,0.17537521929222302,515867563.22104484,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.18,0.17381755311255534,511285676.1125927,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.2,0.17227336924850628,506743447.3397528,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.22,0.17074255690340462,502240550.9932602,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.24,0.16922500608115537,497776663.51875126,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.26,0.16772060758280977,493351463.70667404,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.28,0.1662292530030862,488964632.6820547,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.3,0.16475083472684743,484615853.8941352,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.32,0.16328524592553392,480304813.10588187,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.34,0.16183238055355695,476031198.38337564,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.36,0.1603921333446524,471794700.085087,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.38,0.15896439980819813,467595010.8510431,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.4,0.157549076225496,463431825.5918917,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.42,0.15614605964602118,459304841.4778682,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.44,0.15475524788364,455213757.9276704,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.46,0.15337653951279842,451158276.5972471,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.48,0.1520098338646822,447138101.36850303,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.5,0.15065503102335168,443152938.3379293,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.5200000000000005,0.14931203182185088,439202495.8051584,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.54,0.14798073783829474,435286484.2614545,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.5600000000000005,0.14666105139193372,431404616.3781378,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.58,0.14535287553919893,427556606.99495107,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.6000000000000005,0.1440561140697283,423742173.1083705,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.62,0.14277067150237552,419961033.85986614,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.64,0.14149645308120273,416212910.5241144,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.66,0.14023336477145862,412497526.49716717,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.68,0.13898131325554333,408814607.28458333,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.7,0.13774020592896022,405163880.4895201,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.72,0.1365099508962575,401545075.8007956,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.74,0.13529045696695896,397957924.98091924,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.76,0.1340816336514866,394402161.8540977,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.78,0.13288339115707462,390877522.2942166,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.8,0.13169564038367731,387383744.21280235,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.82,0.1305182929198705,383920567.54696745,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.84,0.12935126103874886,380487734.2473418,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.86,0.1281944576938183,377084988.26599014,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.88,0.12704779651488643,373712075.54432386,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.9,0.1259111918039499,370368744.0010037,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.92,0.1247845585310814,367054743.5198411,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.94,0.12366781233031507,363769825.9376953,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.96,0.12256086949553344,360513745.03237486,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,4.98,0.1214636469763543,357286256.5105384,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.0,0.12037606237402054,354087117.995605,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.0200000000000005,0.1192980339372914,350916089.0156679,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.04,0.11822948055833797,347772930.9914216,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.0600000000000005,0.11717032176864182,344657407.2240969,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.08,0.11612047773489892,341569282.8834129,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.1000000000000005,0.11507986925492793,338508324.99554104,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.12,0.11404841775358532,335474302.43108916,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.14,0.1130260452786858,332466985.8931017,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.16,0.11201267449693063,329486147.9050825,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.18,0.11100822868984284,326531562.7990387,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.2,0.1100126317497108,323603006.7035481,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.22,0.10902580817554036,320700257.5318527,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.24,0.1080476830690157,317823094.96997774,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.26,0.10707818213047021,314971300.4648794,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.28,0.10611723165486682,312144657.21262145,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.3,0.10516475852778938,309342950.14658356,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.32,0.1042206902214441,306565965.92569965,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.34,0.10328495479067325,303813492.9227321,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.36,0.10235748086897939,301085321.21257704,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.38,0.10143819766456277,298381242.5606083,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.4,0.10052703495637015,295701050.41105497,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.42,0.09962392309015729,293044539.87541914,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.44,0.09872879297456368,290411507.72092974,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.46,0.09784157607720152,287801752.3590384,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.48,0.09696220442075779,285215073.8339533,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.5,0.09609061057911081,282651273.81121635,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.5200000000000005,0.09522672767346094,280110155.56632143,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.54,0.09437048936847592,277591523.9733759,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.5600000000000005,0.09352182986845119,275095185.49380624,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.58,0.09268068391348537,272620948.165108,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.6000000000000005,0.0918469867756709,270168621.5896408,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.62,0.0910206742553006,267738016.92346963,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.64,0.09020168267708994,265328946.8652529,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.66,0.08938994888641541,262941225.6451773,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.68,0.08858541024556917,260574669.01394105,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.7,0.08778800463003009,258229094.23178503,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.72,0.0869976704247517,255904320.05757374,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.74,0.08621434652046657,253600166.73792464,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.76,0.08543797231000816,251316455.99638885,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.78,0.0846684876846494,249053011.02268106,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.8,0.08390583303045895,246809656.46196145,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.82,0.08314994922467475,244586218.4041683,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.84,0.08240077763209526,242382524.37340307,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.86,0.08165826010148818,240198403.31736645,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.88,0.08092233896201759,238033685.5968488,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.9,0.08019295701968836,235888202.97527128,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.92,0.07947005755380927,233761788.6082822,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.94,0.07875358431347389,231654277.0334055,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.96,0.07804348151406011,229565504.15974405,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,5.98,0.0773396938337476,227495307.2577356,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,6.0,0.0766421664100542,225443524.9489649,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,6.0200000000000005,0.07595084483639046,223409997.19602847,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,6.04,0.0752656751586332,221394565.29245585,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,6.0600000000000005,0.07458660387171719,219397071.85268414,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
Correa2015_solved_qzf_half_mass_project_pl,project,pl,half_mass,3000000000.0,2941507730.128443,6.08,0.07391357791624621,217417360.80208918,3.023457827628209,1.7617260626550437,0.13734677563203485,-0.4726453938344794,0.4726453938344794,0.29059158816246444
