model,k_hMpc,P_k_Mpc_over_h_cubed,source_file
BT_deep,5.6129320810e+00,1.7302001170e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,5.6690614020e+00,1.6868595810e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,5.7257520160e+00,1.6445870160e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,5.7830095360e+00,1.6033566010e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,5.8408396320e+00,1.5631431330e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,5.8992480280e+00,1.5239220130e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,5.9582405080e+00,1.4856692260e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.0178229130e+00,1.4483613260e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.0780011430e+00,1.4119754240e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.1387811540e+00,1.3764891680e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.2001689660e+00,1.3418807390e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.2621706550e+00,1.3081288300e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.3247923620e+00,1.2752126410e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.3880402850e+00,1.2431118630e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.4519206880e+00,1.2118066710e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.5164398950e+00,1.1812777100e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.5816042940e+00,1.1515060850e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.6474203370e+00,1.1224733530e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.7138945400e+00,1.0941615100e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.7810334860e+00,1.0665529870e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.8488438210e+00,1.0396306330e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.9173322590e+00,1.0133777070e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,6.9865055810e+00,9.8777786140e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,7.0563706370e+00,9.6281512980e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,7.1269343440e+00,9.3847392000e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,7.1982036870e+00,9.1473901720e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,7.2701857240e+00,8.9159558870e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,7.3428875810e+00,8.6902917740e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,7.4163164570e+00,8.4702566880e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,7.4904796220e+00,8.2557125320e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,7.5653844180e+00,8.0465242620e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,7.6410382620e+00,7.8425603440e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,7.7174486450e+00,7.6436929240e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,7.7946231310e+00,7.4497970950e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,7.8725693620e+00,7.2607502550e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,7.9512950560e+00,7.0764328520e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,8.0308080060e+00,6.8967290470e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,8.1111160870e+00,6.7215254860e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,8.1922272470e+00,6.5507107060e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,8.2741495200e+00,6.3841767590e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,8.3568910150e+00,6.2218186300e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,8.4404599250e+00,6.0635326890e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,8.5248645240e+00,5.9092186160e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,8.6101131700e+00,5.7587787820e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,8.6962143010e+00,5.6121167990e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,8.7831764440e+00,5.4691398770e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,8.8710082090e+00,5.3297566920e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,8.9597182910e+00,5.1938781950e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,9.0493154740e+00,5.0614180720e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,9.1398086290e+00,4.9322911270e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,9.2312067150e+00,4.8064153910e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,9.3235187820e+00,4.6837096980e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,9.4167539700e+00,4.5640960070e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,9.5109215100e+00,4.4474970830e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,9.6060307250e+00,4.3338386030e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,9.7020910320e+00,4.2230470990e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,9.7991119420e+00,4.1150517290e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,9.8971030620e+00,4.0097827440e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,9.9960740920e+00,3.9071724330e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.0096034830e+01,3.8266755960e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.0196995180e+01,3.7485919760e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.0298965130e+01,3.6720699250e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.0401954780e+01,3.5970788840e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.0505974330e+01,3.5235888820e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.0611034080e+01,3.4515707890e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.0717144420e+01,3.3809957900e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.0824315860e+01,3.3118355750e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.0932559020e+01,3.2440625490e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.1041884610e+01,3.1776496110e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.1152303460e+01,3.1125700700e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.1263826490e+01,3.0487977550e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.1376464760e+01,2.9863070540e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.1490229400e+01,2.9250728510e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.1605131700e+01,2.8650704820e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.1721183010e+01,2.8062757370e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.1838394840e+01,2.7486648680e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.1956778790e+01,2.6922145860e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.2076346580e+01,2.6369020540e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.2197110050e+01,2.5827048690e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.2319081150e+01,2.5296010600e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.2442271960e+01,2.4775690710e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.2566694680e+01,2.4265877610e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.2692361620e+01,2.3766363920e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.2819285240e+01,2.3276946220e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.2947478090e+01,2.2797425020e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.3076952870e+01,2.2327604630e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.3207722400e+01,2.1867293150e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.3339799630e+01,2.1416302420e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.3473197620e+01,2.0974447890e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.3607929600e+01,2.0541548550e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.3744008900e+01,2.0117426760e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.3881448980e+01,1.9701908260e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.4020263470e+01,1.9294822360e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.4160466110e+01,1.8896001800e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.4302070770e+01,1.8505282270e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.4445091480e+01,1.8122502450e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
BT_deep,1.4589542390e+01,1.7747504660e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_10.0_ms_1.5_256.000000_0.0.txt
