dataset,model,z,snap,box,x,y
powerResidual,kp1,14.331814598205613,27,25,1.7773229368951355,1.0535438763809677
powerResidual,kp1,14.331814598205613,27,25,2.016922174616909,1.0819673603625775
powerResidual,kp1,14.331814598205613,27,25,2.276370248265442,1.1495127413795017
powerResidual,kp1,14.331814598205613,27,25,2.5367369097912875,1.076647573693631
powerResidual,kp1,14.331814598205613,27,25,2.8990729604410603,1.1349828834152924
powerResidual,kp1,14.331814598205613,27,25,3.4029375450016945,1.0960023862356982
powerResidual,kp1,14.331814598205613,27,25,3.8962643221940114,1.1216518720938922
powerResidual,kp1,14.331814598205613,27,25,4.529325768196214,1.0928119932664326
powerResidual,kp1,14.331814598205613,27,25,5.281082799787281,1.105889132797866
powerResidual,kp1,14.331814598205613,27,25,6.032211988680406,1.1389488257987723
powerResidual,kp1,14.331814598205613,27,25,6.912966784883704,1.140293773772526
powerResidual,kp1,14.331814598205613,27,25,7.916032318937552,1.1424346555456375
powerResidual,kp1,14.331814598205613,27,25,9.167784386799854,1.164531053905199
powerResidual,kp1,14.331814598205613,27,25,10.676813721239078,1.1655297641601197
powerResidual,kp1,14.331814598205613,27,25,12.307894307036452,1.1581929275158476
powerResidual,kp1,14.331814598205613,27,25,14.191236201951815,1.16792026983198
powerResidual,kp1,14.331814598205613,27,25,16.325873206659782,1.1678486596310145
powerResidual,kp1,14.331814598205613,27,25,18.834933875270654,1.1630687385207994
powerResidual,kp1,14.331814598205613,27,25,21.724701130885585,1.1529008068119309
powerResidual,kp1,14.331814598205613,27,25,24.98816055619332,1.141937004782677
powerResidual,kp1,14.331814598205613,27,25,28.7550216942583,1.1358151815720523
powerResidual,kp1,10.51901923231075,30,25,0.32072956064263475,1.1427820697811186
powerResidual,kp1,10.51901923231075,30,25,0.5606619683395725,0.9032937798333259
powerResidual,kp1,10.51901923231075,30,25,0.787700109846164,0.9041763378685423
powerResidual,kp1,10.51901923231075,30,25,1.0205350124370263,1.1054820759636572
powerResidual,kp1,10.51901923231075,30,25,1.2811623763405762,1.1845845588096473
powerResidual,kp1,10.51901923231075,30,25,1.5386083750512618,1.037097393986182
powerResidual,kp1,10.51901923231075,30,25,1.7773229368951355,1.058696884874235
powerResidual,kp1,10.51901923231075,30,25,2.016922174616909,1.108477599367904
powerResidual,kp1,10.51901923231075,30,25,2.276370248265442,1.149954477526875
powerResidual,kp1,10.51901923231075,30,25,2.5367369097912875,1.0630118373755197
powerResidual,kp1,10.51901923231075,30,25,2.8990729604410603,1.1528923766795534
powerResidual,kp1,10.51901923231075,30,25,3.4029375450016945,1.0975128070891382
powerResidual,kp1,10.51901923231075,30,25,3.8962643221940114,1.1105985285427147
powerResidual,kp1,10.51901923231075,30,25,4.529325768196214,1.0987852660187123
powerResidual,kp1,10.51901923231075,30,25,5.281082799787281,1.105132718728689
powerResidual,kp1,10.51901923231075,30,25,6.032211988680406,1.1221536600478796
powerResidual,kp1,10.51901923231075,30,25,6.912966784883704,1.1240348249679664
powerResidual,kp1,10.51901923231075,30,25,7.916032318937552,1.1257954789077205
powerResidual,kp1,10.51901923231075,30,25,9.167784386799854,1.1324960800901052
powerResidual,kp1,10.51901923231075,30,25,10.676813721239078,1.1268897417586279
powerResidual,kp1,10.51901923231075,30,25,12.307894307036452,1.1333011622296645
powerResidual,kp1,10.51901923231075,30,25,14.191236201951815,1.1289483821109543
powerResidual,kp1,10.51901923231075,30,25,16.325873206659782,1.11973527004601
powerResidual,kp1,10.51901923231075,30,25,18.834933875270654,1.125370102911364
powerResidual,kp1,10.51901923231075,30,25,21.724701130885585,1.113769670692479
powerResidual,kp1,10.51901923231075,30,25,24.98816055619332,1.101396840390637
powerResidual,kp1,10.51901923231075,30,25,28.7550216942583,1.11132564090315
powerResidual,kp1,2.0333177828202462,44,25,0.32072956064263475,0.9044650344270128
powerResidual,kp1,2.0333177828202462,44,25,0.5606619683395725,0.8228724767691339
powerResidual,kp1,2.0333177828202462,44,25,0.787700109846164,0.7709246883349252
powerResidual,kp1,2.0333177828202462,44,25,1.0205350124370263,0.8123372814685164
powerResidual,kp1,2.0333177828202462,44,25,1.2811623763405762,0.8574812600509412
powerResidual,kp1,2.0333177828202462,44,25,1.5386083750512618,0.7086730569392048
powerResidual,kp1,2.0333177828202462,44,25,1.7773229368951355,0.7468005343663063
powerResidual,kp1,2.0333177828202462,44,25,2.016922174616909,0.7237483010445289
powerResidual,kp1,2.0333177828202462,44,25,2.276370248265442,0.7301475847316378
powerResidual,kp1,2.0333177828202462,44,25,2.5367369097912875,0.7224476884031044
powerResidual,kp1,2.0333177828202462,44,25,2.8990729604410603,0.7244056988512532
powerResidual,kp1,2.0333177828202462,44,25,3.4029375450016945,0.7205143903553339
powerResidual,kp1,2.0333177828202462,44,25,3.8962643221940114,0.7268466942470311
powerResidual,kp1,2.0333177828202462,44,25,4.529325768196214,0.7511778164673751
powerResidual,kp1,2.0333177828202462,44,25,5.281082799787281,0.7891417159038414
powerResidual,kp1,2.0333177828202462,44,25,6.032211988680406,0.8140960295368129
powerResidual,kp1,2.0333177828202462,44,25,6.912966784883704,0.8120116571446885
powerResidual,kp1,2.0333177828202462,44,25,7.916032318937552,0.8603049022785941
powerResidual,kp1,2.0333177828202462,44,25,9.167784386799854,0.9057247908278071
powerResidual,kp1,2.0333177828202462,44,25,10.676813721239078,0.9191145726357516
powerResidual,kp1,2.0333177828202462,44,25,12.307894307036452,0.9256768403883336
powerResidual,kp1,2.0333177828202462,44,25,14.191236201951815,0.9303392118424924
powerResidual,kp1,2.0333177828202462,44,25,16.325873206659782,0.9325604218818266
powerResidual,kp1,2.0333177828202462,44,25,18.834933875270654,0.9468046676852342
powerResidual,kp1,2.0333177828202462,44,25,21.724701130885585,0.9491982062494856
powerResidual,kp1,2.0333177828202462,44,25,24.98816055619332,0.940964420606856
powerResidual,kp1,2.0333177828202462,44,25,28.7550216942583,0.9395835225982233
powerResidual,kp10,19.40664523021168,24,25,0.32072956064263475,1.177042185312024
powerResidual,kp10,19.40664523021168,24,25,0.5606619683395725,0.8962031114764077
powerResidual,kp10,19.40664523021168,24,25,0.787700109846164,0.8896912772451736
powerResidual,kp10,19.40664523021168,24,25,1.0205350124370263,1.1120356861055003
powerResidual,kp10,19.40664523021168,24,25,1.2811623763405762,1.1962369706985763
powerResidual,kp10,19.40664523021168,24,25,1.5386083750512618,1.0505768741505486
powerResidual,kp10,19.40664523021168,24,25,1.7773229368951355,1.0766872273867774
powerResidual,kp10,19.40664523021168,24,25,2.016922174616909,1.0922540473566433
powerResidual,kp10,19.40664523021168,24,25,2.276370248265442,1.1801248439555854
powerResidual,kp10,19.40664523021168,24,25,2.6555820953061753,1.1498623432402852
powerResidual,kp10,19.40664523021168,24,25,3.0232513459545807,1.1221457985467609
powerResidual,kp10,19.40664523021168,24,25,3.4029375450016945,1.1347900006740892
powerResidual,kp10,19.40664523021168,24,25,4.020365626937881,1.1622977830467183
powerResidual,kp10,19.40664523021168,24,25,4.659082728303963,1.1512396388240507
powerResidual,kp10,19.40664523021168,24,25,5.281082799787281,1.1567947913451635
powerResidual,kp10,19.40664523021168,24,25,6.032211988680406,1.1901684927436649
powerResidual,kp10,19.40664523021168,24,25,6.912966784883704,1.2013704509348488
powerResidual,kp10,19.40664523021168,24,25,7.916032318937552,1.1998558601613474
powerResidual,kp10,19.40664523021168,24,25,9.045423690007606,1.2338760760500815
powerResidual,kp10,19.40664523021168,24,25,10.424956010407,1.229511840093003
powerResidual,kp10,19.40664523021168,24,25,11.933575365542753,1.2057650465972511
powerResidual,kp10,19.40664523021168,24,25,13.688513712259034,1.222322074103853
powerResidual,kp10,19.40664523021168,24,25,15.699643288827996,1.1956283439336084
powerResidual,kp10,19.40664523021168,24,25,17.957990256676865,1.1863031953537022
powerResidual,kp10,19.40664523021168,24,25,20.595471029016156,1.1831188470394187
powerResidual,kp10,19.40664523021168,24,25,23.60787959982905,1.1700234313639557
powerResidual,kp10,19.40664523021168,24,25,27.123267382734223,1.1553430129691113
powerResidual,kp10,19.40664523021168,24,25,31.141623950234145,1.1299958666539673
powerResidual,kp10,14.331814598205613,27,25,0.32072956064263475,1.1626280838363114
powerResidual,kp10,14.331814598205613,27,25,0.5606619683395725,0.9005295599783992
powerResidual,kp10,14.331814598205613,27,25,0.787700109846164,0.901626613869978
powerResidual,kp10,14.331814598205613,27,25,1.0205350124370263,1.1268065516335208
powerResidual,kp10,14.331814598205613,27,25,1.2811623763405762,1.221672612215526
powerResidual,kp10,14.331814598205613,27,25,1.5386083750512618,1.0805249111172552
powerResidual,kp10,14.331814598205613,27,25,1.7773229368951355,1.110658215029932
powerResidual,kp10,14.331814598205613,27,25,2.016922174616909,1.1513936468588002
powerResidual,kp10,14.331814598205613,27,25,2.276370248265442,1.2262361613883848
powerResidual,kp10,14.331814598205613,27,25,2.5367369097912875,1.1475111786539705
powerResidual,kp10,14.331814598205613,27,25,2.8990729604410603,1.2259761543429857
powerResidual,kp10,14.331814598205613,27,25,3.4029375450016945,1.1951656061430183
powerResidual,kp10,14.331814598205613,27,25,3.8962643221940114,1.2346654306190292
powerResidual,kp10,14.331814598205613,27,25,4.529325768196214,1.2129397029694453
powerResidual,kp10,14.331814598205613,27,25,5.281082799787281,1.2418976819634382
powerResidual,kp10,14.331814598205613,27,25,6.032211988680406,1.2940183270320744
powerResidual,kp10,14.331814598205613,27,25,6.912966784883704,1.30497664734048
powerResidual,kp10,14.331814598205613,27,25,7.916032318937552,1.3195976859812397
powerResidual,kp10,14.331814598205613,27,25,9.167784386799854,1.3630852045525743
powerResidual,kp10,14.331814598205613,27,25,10.676813721239078,1.363633658476804
powerResidual,kp10,14.331814598205613,27,25,12.307894307036452,1.3182073238249936
powerResidual,kp10,14.331814598205613,27,25,14.191236201951815,1.3155359742013704
powerResidual,kp10,14.331814598205613,27,25,16.325873206659782,1.3005940443037607
powerResidual,kp10,14.331814598205613,27,25,18.834933875270654,1.283362906993585
powerResidual,kp10,14.331814598205613,27,25,21.724701130885585,1.2671323851665788
powerResidual,kp10,14.331814598205613,27,25,24.98816055619332,1.2412142236331554
powerResidual,kp10,14.331814598205613,27,25,28.7550216942583,1.2155020555649592
powerResidual,kp10,10.51901923231075,30,25,0.32072956064263475,1.1442385884424404
powerResidual,kp10,10.51901923231075,30,25,0.5606619683395725,0.9088145446647717
powerResidual,kp10,10.51901923231075,30,25,0.787700109846164,0.9199504707618932
powerResidual,kp10,10.51901923231075,30,25,1.0205350124370263,1.146463374018996
powerResidual,kp10,10.51901923231075,30,25,1.2811623763405762,1.2565962102130162
powerResidual,kp10,10.51901923231075,30,25,1.5386083750512618,1.1199815955877919
powerResidual,kp10,10.51901923231075,30,25,1.7773229368951355,1.1601006228550543
powerResidual,kp10,10.51901923231075,30,25,2.016922174616909,1.230514063975057
powerResidual,kp10,10.51901923231075,30,25,2.276370248265442,1.2850565392240725
powerResidual,kp10,10.51901923231075,30,25,2.5367369097912875,1.1920697011192105
powerResidual,kp10,10.51901923231075,30,25,2.8990729604410603,1.3195239704140502
powerResidual,kp10,10.51901923231075,30,25,3.4029375450016945,1.2768573278953523
powerResidual,kp10,10.51901923231075,30,25,3.8962643221940114,1.3158323149043645
powerResidual,kp10,10.51901923231075,30,25,4.529325768196214,1.322723605018113
powerResidual,kp10,10.51901923231075,30,25,5.281082799787281,1.3526830704553507
powerResidual,kp10,10.51901923231075,30,25,6.032211988680406,1.4034109093142828
powerResidual,kp10,10.51901923231075,30,25,6.912966784883704,1.4191803858360656
powerResidual,kp10,10.51901923231075,30,25,7.916032318937552,1.44274771401275
powerResidual,kp10,10.51901923231075,30,25,9.167784386799854,1.4682599251513686
powerResidual,kp10,10.51901923231075,30,25,10.676813721239078,1.4598132108628707
powerResidual,kp10,10.51901923231075,30,25,12.307894307036452,1.407095619827299
powerResidual,kp10,10.51901923231075,30,25,14.191236201951815,1.369847409448443
powerResidual,kp10,10.51901923231075,30,25,16.325873206659782,1.3223639036402257
powerResidual,kp10,10.51901923231075,30,25,18.834933875270654,1.3073326007695243
powerResidual,kp10,10.51901923231075,30,25,21.724701130885585,1.2540234859814665
powerResidual,kp10,10.51901923231075,30,25,24.98816055619332,1.2189794138995986
powerResidual,kp10,10.51901923231075,30,25,28.7550216942583,1.1878882894204916
powerResidual,kp10,2.0333177828202462,44,25,0.32072956064263475,0.832579224300465
powerResidual,kp10,2.0333177828202462,44,25,0.5606619683395725,0.7296518301780837
powerResidual,kp10,2.0333177828202462,44,25,0.787700109846164,0.6785991685164112
powerResidual,kp10,2.0333177828202462,44,25,1.0205350124370263,0.7286768958326078
powerResidual,kp10,2.0333177828202462,44,25,1.2811623763405762,0.7810946083689432
powerResidual,kp10,2.0333177828202462,44,25,1.5386083750512618,0.6585037079431005
powerResidual,kp10,2.0333177828202462,44,25,1.7773229368951355,0.6989360600098069
powerResidual,kp10,2.0333177828202462,44,25,2.016922174616909,0.6794381680626338
powerResidual,kp10,2.0333177828202462,44,25,2.276370248265442,0.6971349248638418
powerResidual,kp10,2.0333177828202462,44,25,2.5367369097912875,0.6873690866993389
powerResidual,kp10,2.0333177828202462,44,25,2.8990729604410603,0.6882424715798697
powerResidual,kp10,2.0333177828202462,44,25,3.4029375450016945,0.6934958858782176
powerResidual,kp10,2.0333177828202462,44,25,3.8962643221940114,0.703580305095413
powerResidual,kp10,2.0333177828202462,44,25,4.529325768196214,0.7349944869355953
powerResidual,kp10,2.0333177828202462,44,25,5.281082799787281,0.7753618732717695
powerResidual,kp10,2.0333177828202462,44,25,6.032211988680406,0.8064367984921923
powerResidual,kp10,2.0333177828202462,44,25,6.912966784883704,0.8069325108548161
powerResidual,kp10,2.0333177828202462,44,25,7.916032318937552,0.8518521567780711
powerResidual,kp10,2.0333177828202462,44,25,9.167784386799854,0.8959759219200223
powerResidual,kp10,2.0333177828202462,44,25,10.676813721239078,0.9007314280790629
powerResidual,kp10,2.0333177828202462,44,25,12.307894307036452,0.9051644948635199
powerResidual,kp10,2.0333177828202462,44,25,14.191236201951815,0.8933020651457666
powerResidual,kp10,2.0333177828202462,44,25,16.325873206659782,0.8957195829621449
powerResidual,kp10,2.0333177828202462,44,25,18.834933875270654,0.8863047533512661
powerResidual,kp10,2.0333177828202462,44,25,21.724701130885585,0.8937135938889593
powerResidual,kp10,2.0333177828202462,44,25,24.98816055619332,0.9064206712487332
powerResidual,kp10,2.0333177828202462,44,25,28.7550216942583,0.9138805969566403
powerResidual,PL,19.40664523021168,24,256,0.03132124615650729,1.0981565243331934
powerResidual,PL,19.40664523021168,24,256,0.05475214534566136,0.8538980181418431
powerResidual,PL,19.40664523021168,24,256,0.07692383885216453,0.8437650673027354
powerResidual,PL,19.40664523021168,24,256,0.09966162230830337,1.0793003553348515
powerResidual,PL,19.40664523021168,24,256,0.12511351331450943,1.1469900986602264
powerResidual,PL,19.40664523021168,24,256,0.15025472412609964,0.9992373041895956
powerResidual,PL,19.40664523021168,24,256,0.17356669305616573,1.0274067815540582
powerResidual,PL,19.40664523021168,24,256,0.19696505611493229,0.9797042212042231
powerResidual,PL,19.40664523021168,24,256,0.2223017820571719,1.0927507538128303
powerResidual,PL,19.40664523021168,24,256,0.25933418899474325,1.0621194813911288
powerResidual,PL,19.40664523021168,24,256,0.2952393892533773,1.0219058997648875
powerResidual,PL,19.40664523021168,24,256,0.3323181196290724,1.0276665369386797
powerResidual,PL,19.40664523021168,24,256,0.38049456271425836,1.0778006250265213
powerResidual,PL,19.40664523021168,24,256,0.43036673041605744,1.0356434450935863
powerResidual,PL,19.40664523021168,24,256,0.47912422134504706,1.041771564101439
powerResidual,PL,19.40664523021168,24,256,0.5403284840379885,1.0272040338547774
powerResidual,PL,19.40664523021168,24,256,0.6136871191307025,1.0074429670987957
powerResidual,PL,19.40664523021168,24,256,0.6876327138934866,1.0674956014372343
powerResidual,PL,19.40664523021168,24,256,0.7730500311462425,1.0298343730582746
powerResidual,PL,19.40664523021168,24,256,0.8713089455132572,1.0565252466438606
powerResidual,PL,19.40664523021168,24,256,0.9815042148197061,1.0420589941064526
powerResidual,PL,19.40664523021168,24,256,1.1043167800279279,1.0487185427022163
powerResidual,PL,19.40664523021168,24,256,1.2390680588849046,1.0771707331230305
powerResidual,PL,19.40664523021168,24,256,1.3983893627270858,1.0971451485123278
powerResidual,PL,19.40664523021168,24,256,1.5823032446085594,1.1261185835244218
powerResidual,PL,19.40664523021168,24,256,1.7908149424344963,1.167688367200878
powerResidual,PL,19.40664523021168,24,256,2.023807018781303,1.2128673403401395
powerResidual,PL,19.40664523021168,24,256,2.2814147890006287,1.2683292640176673
powerResidual,PL,19.40664523021168,24,256,2.5756359856692157,1.2905834744417533
powerResidual,PL,19.40664523021168,24,256,2.9068702959708497,1.2935616991124739
powerResidual,PL,14.331814598205613,27,256,0.03132124615650729,1.0963111399999521
powerResidual,PL,14.331814598205613,27,256,0.05475214534566136,0.853255640622132
powerResidual,PL,14.331814598205613,27,256,0.07692383885216453,0.8439691608556277
powerResidual,PL,14.331814598205613,27,256,0.09966162230830337,1.0812225239028537
powerResidual,PL,14.331814598205613,27,256,0.12511351331450943,1.1472568479824778
powerResidual,PL,14.331814598205613,27,256,0.15025472412609964,1.000596839907761
powerResidual,PL,14.331814598205613,27,256,0.17356669305616573,1.0292698793368527
powerResidual,PL,14.331814598205613,27,256,0.19696505611493229,0.9836648812926175
powerResidual,PL,14.331814598205613,27,256,0.2223017820571719,1.0966455107393733
powerResidual,PL,14.331814598205613,27,256,0.24772821384680527,1.08128597766762
powerResidual,PL,14.331814598205613,27,256,0.2831125937930721,1.049507734025305
powerResidual,PL,14.331814598205613,27,256,0.32016672397367135,1.05704182223453
powerResidual,PL,14.331814598205613,27,256,0.35655106688011545,1.059560127260121
powerResidual,PL,14.331814598205613,27,256,0.40522159093463883,1.0565647555490045
powerResidual,PL,14.331814598205613,27,256,0.4549885476859342,1.0311868147194185
powerResidual,PL,14.331814598205613,27,256,0.515730742166727,1.043445289288789
powerResidual,PL,14.331814598205613,27,256,0.5890832020195685,1.0213882247285184
powerResidual,PL,14.331814598205613,27,256,0.6630678120216652,1.0290358397617538
powerResidual,PL,14.331814598205613,27,256,0.7486243326629919,1.0560139365728944
powerResidual,PL,14.331814598205613,27,256,0.8587159149890353,1.0522096407836246
powerResidual,PL,14.331814598205613,27,256,0.9815042148197061,1.0462954800433082
powerResidual,PL,14.331814598205613,27,256,1.1043167800279279,1.0430486848756386
powerResidual,PL,14.331814598205613,27,256,1.2511017808209557,1.0661327609343885
powerResidual,PL,14.331814598205613,27,256,1.4229298677518092,1.0529610127605329
powerResidual,PL,14.331814598205613,27,256,1.6068593677800054,1.060001738578024
powerResidual,PL,14.331814598205613,27,256,1.8153646761211057,1.0658387833654732
powerResidual,PL,14.331814598205613,27,256,2.060378355680351,1.0806843832331512
powerResidual,PL,14.331814598205613,27,256,2.3305421486544455,1.092685354428876
powerResidual,PL,14.331814598205613,27,256,2.636752956302375,1.1039462824037358
powerResidual,PL,14.331814598205613,27,256,2.992583767580162,1.122146986848557
powerResidual,PL,10.51901923231075,30,256,0.03132124615650729,1.0940866610740079
powerResidual,PL,10.51901923231075,30,256,0.05475214534566136,0.8526284463883814
powerResidual,PL,10.51901923231075,30,256,0.07692383885216453,0.8447906110012873
powerResidual,PL,10.51901923231075,30,256,0.09966162230830337,1.0824145822165603
powerResidual,PL,10.51901923231075,30,256,0.12511351331450943,1.148156695009533
powerResidual,PL,10.51901923231075,30,256,0.15025472412609964,1.0026957093656548
powerResidual,PL,10.51901923231075,30,256,0.17356669305616573,1.030621133358436
powerResidual,PL,10.51901923231075,30,256,0.19696505611493229,0.9897085984318909
powerResidual,PL,10.51901923231075,30,256,0.23467088316189758,1.1111278830148494
powerResidual,PL,10.51901923231075,30,256,0.2714838997836198,1.0660539951576886
powerResidual,PL,10.51901923231075,30,256,0.3074505294274859,1.0479633306272187
powerResidual,PL,10.51901923231075,30,256,0.34493070130200054,1.0115217205808649
powerResidual,PL,10.51901923231075,30,256,0.39261383075565154,1.0558154334610659
powerResidual,PL,10.51901923231075,30,256,0.4549885476859342,1.0444826123754736
powerResidual,PL,10.51901923231075,30,256,0.515730742166727,1.0574515698780822
powerResidual,PL,10.51901923231075,30,256,0.5890832020195685,1.0424398784011297
powerResidual,PL,10.51901923231075,30,256,0.6630678120216652,1.0531144727574164
powerResidual,PL,10.51901923231075,30,256,0.7486243326629919,1.0824066113025044
powerResidual,PL,10.51901923231075,30,256,0.8587159149890353,1.0816109939108265
powerResidual,PL,10.51901923231075,30,256,0.9815042148197061,1.0835881859536345
powerResidual,PL,10.51901923231075,30,256,1.1162934624647138,1.0890412383032066
powerResidual,PL,10.51901923231075,30,256,1.263691586653707,1.1110186511207254
powerResidual,PL,10.51901923231075,30,256,1.4349608450355178,1.1006284622948401
powerResidual,PL,10.51901923231075,30,256,1.643428692395616,1.0975227983503293
powerResidual,PL,10.51901923231075,30,256,1.864439569423981,1.0937438481088313
powerResidual,PL,10.51901923231075,30,256,2.121552844813054,1.0874734717006032
powerResidual,PL,10.51901923231075,30,256,2.416225209533465,1.0727396310445154
powerResidual,PL,10.51901923231075,30,256,2.7469932758832933,1.0717454053780369
powerResidual,PL,10.51901923231075,30,256,3.1274116641891405,1.0697394827443807
powerResidual,PL,2.0333177828202462,44,256,0.03132124615650729,1.0697264400616995
powerResidual,PL,2.0333177828202462,44,256,0.05475214534566136,0.8445607268030041
powerResidual,PL,2.0333177828202462,44,256,0.07692383885216453,0.8505190510469535
powerResidual,PL,2.0333177828202462,44,256,0.09966162230830337,1.0840793804194422
powerResidual,PL,2.0333177828202462,44,256,0.12511351331450943,1.1428852000084282
powerResidual,PL,2.0333177828202462,44,256,0.15025472412609964,1.0144378336738755
powerResidual,PL,2.0333177828202462,44,256,0.17356669305616573,1.0241236912001312
powerResidual,PL,2.0333177828202462,44,256,0.19696505611493229,1.036340943466557
powerResidual,PL,2.0333177828202462,44,256,0.2223017820571719,1.1118129817158513
powerResidual,PL,2.0333177828202462,44,256,0.24772821384680527,1.0319279030941697
powerResidual,PL,2.0333177828202462,44,256,0.2831125937930721,1.0827971575020188
powerResidual,PL,2.0333177828202462,44,256,0.3323181196290724,1.040519773578101
powerResidual,PL,2.0333177828202462,44,256,0.38049456271425836,1.0793000510538397
powerResidual,PL,2.0333177828202462,44,256,0.44231696955041133,1.0601570034987404
powerResidual,PL,2.0333177828202462,44,256,0.515730742166727,1.0602170426395947
powerResidual,PL,2.0333177828202462,44,256,0.5890832020195685,1.0611048219695294
powerResidual,PL,2.0333177828202462,44,256,0.6750944125863017,1.0748884064251525
powerResidual,PL,2.0333177828202462,44,256,0.7730500311462425,1.074182052861209
powerResidual,PL,2.0333177828202462,44,256,0.8952914440234218,1.0968833660479755
powerResidual,PL,2.0333177828202462,44,256,1.04265758996475,1.1037737094112752
powerResidual,PL,2.0333177828202462,44,256,1.2019428034215334,1.0913122087822589
powerResidual,PL,2.0333177828202462,44,256,1.3858629103468518,1.106577259994528
powerResidual,PL,2.0333177828202462,44,256,1.5943235553378718,1.1114659269117892
powerResidual,PL,2.0333177828202462,44,256,1.8393490112569042,1.0950551808144564
powerResidual,PL,2.0333177828202462,44,256,2.121552844813054,1.0849520991726134
powerResidual,PL,2.0333177828202462,44,256,2.4402500543157206,1.0847880086504744
powerResidual,PL,2.0333177828202462,44,256,2.808107587329926,1.0735153354614608
powerResidual,kp1,19.40664523021168,24,256,0.03132124615650729,1.0977741251254312
powerResidual,kp1,19.40664523021168,24,256,0.05475214534566136,0.8534787663103474
powerResidual,kp1,19.40664523021168,24,256,0.07692383885216453,0.8433805198100823
powerResidual,kp1,19.40664523021168,24,256,0.09966162230830337,1.079013342526412
powerResidual,kp1,19.40664523021168,24,256,0.12511351331450943,1.146522349681642
powerResidual,kp1,19.40664523021168,24,256,0.15025472412609964,0.9987071486687766
powerResidual,kp1,19.40664523021168,24,256,0.17356669305616573,1.0272915722924651
powerResidual,kp1,19.40664523021168,24,256,0.19696505611493229,0.9791900852390919
powerResidual,kp1,19.40664523021168,24,256,0.2223017820571719,1.092167604334346
powerResidual,kp1,19.40664523021168,24,256,0.24772821384680527,1.0792643313500945
powerResidual,kp1,19.40664523021168,24,256,0.2831125937930721,1.0440439886225912
powerResidual,kp1,19.40664523021168,24,256,0.32016672397367135,1.050598807020942
powerResidual,kp1,19.40664523021168,24,256,0.35655106688011545,1.0534992928992908
powerResidual,kp1,19.40664523021168,24,256,0.4174657854373361,1.047886897286388
powerResidual,kp1,19.40664523021168,24,256,0.47912422134504706,1.0387045591064163
powerResidual,kp1,19.40664523021168,24,256,0.5403284840379885,1.0224926200561495
powerResidual,kp1,19.40664523021168,24,256,0.6136871191307025,1.0046596022706886
powerResidual,kp1,19.40664523021168,24,256,0.6876327138934866,1.059460169015913
powerResidual,kp1,19.40664523021168,24,256,0.7730500311462425,1.016114050463218
powerResidual,kp1,19.40664523021168,24,256,0.883342157227304,1.0466488135126544
powerResidual,kp1,19.40664523021168,24,256,1.006048294955327,1.0175481880282846
powerResidual,kp1,19.40664523021168,24,256,1.1408206544792765,1.0127611224563668
powerResidual,kp1,19.40664523021168,24,256,1.3002385088355326,1.0184768623919562
powerResidual,kp1,19.40664523021168,24,256,1.472071550820241,1.0065730009269922
powerResidual,kp1,19.40664523021168,24,256,1.6679888204921054,1.0159237583079082
powerResidual,kp1,19.40664523021168,24,256,1.9010260217438788,1.00990922296196
powerResidual,kp1,19.40664523021168,24,256,2.158681518030176,1.01232188309185
powerResidual,kp1,19.40664523021168,24,256,2.440770370127193,1.008228617093104
powerResidual,kp1,19.40664523021168,24,256,2.77154978403384,1.0015155796455804
powerResidual,kp1,14.331814598205613,27,256,0.03132124615650729,1.0959742469263571
powerResidual,kp1,14.331814598205613,27,256,0.05475214534566136,0.852923531048084
powerResidual,kp1,14.331814598205613,27,256,0.07692383885216453,0.8437106075771484
powerResidual,kp1,14.331814598205613,27,256,0.09966162230830337,1.080775296268691
powerResidual,kp1,14.331814598205613,27,256,0.12511351331450943,1.147008580168719
powerResidual,kp1,14.331814598205613,27,256,0.15025472412609964,1.0002082531203889
powerResidual,kp1,14.331814598205613,27,256,0.17356669305616573,1.028782343931239
powerResidual,kp1,14.331814598205613,27,256,0.20925028787875136,1.0302738044152961
powerResidual,kp1,14.331814598205613,27,256,0.24772821384680527,1.0810586004093734
powerResidual,kp1,14.331814598205613,27,256,0.2714838997836198,1.057651406427093
powerResidual,kp1,14.331814598205613,27,256,0.3074505294274859,1.041754584110712
powerResidual,kp1,14.331814598205613,27,256,0.35655106688011545,1.0587946841887437
powerResidual,kp1,14.331814598205613,27,256,0.40522159093463883,1.0556012952890585
powerResidual,kp1,14.331814598205613,27,256,0.4549885476859342,1.0301339161661065
powerResidual,kp1,14.331814598205613,27,256,0.515730742166727,1.041509242632067
powerResidual,kp1,14.331814598205613,27,256,0.5890832020195685,1.0185121761498528
powerResidual,kp1,14.331814598205613,27,256,0.6750944125863017,1.0499203907790868
powerResidual,kp1,14.331814598205613,27,256,0.7730500311462425,1.0313707741527043
powerResidual,kp1,14.331814598205613,27,256,0.883342157227304,1.0665910854789544
powerResidual,kp1,14.331814598205613,27,256,1.006048294955327,1.032490635404302
powerResidual,kp1,14.331814598205613,27,256,1.152836960220121,1.0199409935964745
powerResidual,kp1,14.331814598205613,27,256,1.3247682556062508,1.0145112929061082
powerResidual,kp1,14.331814598205613,27,256,1.5086132214517116,1.007790640338221
powerResidual,kp1,14.331814598205613,27,256,1.717147301504339,1.0012836631013098
powerResidual,kp1,14.331814598205613,27,256,1.9501423932188078,0.9818241879796121
powerResidual,kp1,14.331814598205613,27,256,2.2197845624175416,0.9664385545567419
