model,target_mass_msun,bin_index,r_over_r200m,rho_msun_kpc3_median,rho_msun_kpc3_p16_bootstrap_median,rho_msun_kpc3_p84_bootstrap_median,nhalo,n_bootstrap,power_radius_over_r200m,kappa_threshold,reference_overdensity_crit,source_cache
PL,10000000000,11,0.1412537545,256594.9227,253645.5937,258805.6408,100,160,0.0672639591,0.6,63,PL_M1e+10_N100_B160_all.npz
PL,10000000000,12,0.177827941,144242.6921,141531.2885,147202.7221,100,160,0.0672639591,0.6,63,PL_M1e+10_N100_B160_all.npz
PL,10000000000,13,0.2238721139,79304.42812,78638.18363,80742.26304,100,160,0.0672639591,0.6,63,PL_M1e+10_N100_B160_all.npz
PL,10000000000,14,0.2818382931,41524.32087,40998.68966,41786.8153,100,160,0.0672639591,0.6,63,PL_M1e+10_N100_B160_all.npz
PL,10000000000,15,0.3548133892,21670.46064,21506.04991,22109.33949,100,160,0.0672639591,0.6,63,PL_M1e+10_N100_B160_all.npz
PL,10000000000,16,0.4466835922,11173.70196,10961.5302,11242.66388,100,160,0.0672639591,0.6,63,PL_M1e+10_N100_B160_all.npz
PL,10000000000,17,0.5623413252,5572.403912,5455.866417,5764.415964,100,160,0.0672639591,0.6,63,PL_M1e+10_N100_B160_all.npz
PL,10000000000,18,0.7079457844,2806.413868,2659.458516,2874.235991,100,160,0.0672639591,0.6,63,PL_M1e+10_N100_B160_all.npz
PL,10000000000,19,0.8912509381,1318.761185,1278.062664,1413.984672,100,160,0.0672639591,0.6,63,PL_M1e+10_N100_B160_all.npz
PL,31622776601.6838,0,0.01122018454,17004617.56,14168251.87,18352430.52,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,1,0.01412537545,13822076.53,11975607,14680098.22,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,2,0.0177827941,12347810.96,11535757.67,13278577.54,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,3,0.02238721139,9510460.463,9085108.784,10001222.51,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,4,0.02818382931,7215542.629,6705838.483,7395600.499,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,5,0.03548133892,4771641.451,4546756.882,4888802.034,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,6,0.04466835922,3152930.295,3039823.501,3216267.615,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,7,0.05623413252,1973606.948,1913927.698,2041427.292,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,8,0.07079457844,1207201.588,1172351.346,1226880.289,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,9,0.08912509381,732950.1916,725973.3855,747292.1153,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,10,0.1122018454,440500.7998,434008.4279,444563.8945,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,11,0.1412537545,249433.3903,246612.2683,252186.1035,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,12,0.177827941,142022.8637,139972.7925,142894.9352,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,13,0.2238721139,77532.13207,76506.87119,78417.38041,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,14,0.2818382931,42664.99689,42093.28031,43143.59195,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,15,0.3548133892,21986.64108,21788.3872,22400.90817,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,16,0.4466835922,11112.31054,10871.4207,11457.40328,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,17,0.5623413252,5790.575167,5704.973649,5884.882205,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,18,0.7079457844,2865.363228,2804.090158,2988.177287,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,31622776601.6838,19,0.8912509381,1464.059447,1426.305084,1508.636342,100,160,0.04128212668,0.6,63,PL_M3e+10_N100_B160_all.npz
PL,100000000000,0,0.01122018454,8998106.033,7387637.13,11996010.18,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,1,0.01412537545,9701120.196,8556738.647,10975573.33,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,2,0.0177827941,9528028.286,8756015.391,10541725.86,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,3,0.02238721139,8529693.053,7914302.039,9152263.319,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,4,0.02818382931,6325399.271,5984574.348,6550023.991,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,5,0.03548133892,4364531.553,4142266.85,4465438.648,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,6,0.04466835922,2790390.05,2759515.551,2945519.581,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,7,0.05623413252,1841372.539,1722627.83,1881686.035,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,8,0.07079457844,1118157.418,1100554.585,1142379.977,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,9,0.08912509381,693066.0273,680921.9185,702369.9287,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,10,0.1122018454,414227.6709,408022.6977,424638.6039,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,11,0.1412537545,240614.7334,239269.8427,243748.4451,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,12,0.177827941,137976.7453,136257.7645,139750.8194,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,13,0.2238721139,77923.8738,77295.80258,78594.63324,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,14,0.2818382931,42866.64329,42520.1905,43076.67847,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,15,0.3548133892,22748.78791,22500.4188,22833.44538,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,16,0.4466835922,11759.68816,11534.3449,11873.31184,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,17,0.5623413252,6095.736008,6038.960067,6228.198287,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,18,0.7079457844,3054.779498,3008.714683,3131.453446,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,100000000000,19,0.8912509381,1476.779796,1451.290826,1500.621393,100,160,0.02742790791,0.6,63,PL_M1e+11_N100_B160_all.npz
PL,316227766016.838,0,0.01122018454,9452459.941,7438016.836,11141797.07,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,1,0.01412537545,9675337.728,8226465.98,11208245.43,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,2,0.0177827941,9604944.477,7907447.066,10627080.9,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,3,0.02238721139,8222722.994,7211270.887,8808828.101,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,4,0.02818382931,6219260.199,5984916.559,6568170.425,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,5,0.03548133892,4242766.673,4117973.387,4323594.782,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,6,0.04466835922,2755210.648,2693771.208,2853311.407,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,7,0.05623413252,1762261.919,1738229.842,1792924.799,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,8,0.07079457844,1104512.845,1097065.039,1124112.99,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,9,0.08912509381,674381.2997,667421.4219,685006.8593,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,10,0.1122018454,404453.2378,398512.9859,412242.8198,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,11,0.1412537545,239499.7,235405.0612,243077.6181,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,12,0.177827941,137134.4519,135655.7097,138239.3519,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,13,0.2238721139,77507.35981,76517.25966,78002.81444,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,14,0.2818382931,42734.53421,42623.62055,43441.65419,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,15,0.3548133892,22698.76248,22401.38759,23006.35168,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,16,0.4466835922,11957.71756,11885.85544,12216.03173,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,17,0.5623413252,6193.318315,6091.219435,6297.045949,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,18,0.7079457844,3200.496572,3041.72308,3299.918609,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
PL,316227766016.838,19,0.8912509381,1522.446269,1478.473675,1605.467082,100,160,0.01866049619,0.6,63,PL_M3e+11_N100_B160_all.npz
