dataset,model,z,snap,x,y,err,lo,hi,count,theory,reference,particleMass,mass50
resolution,PL-25-512,2.0333177828202462,44,3806344419.789147,0.691512758619505,,0.6825039195627997,0.7005215976762104,5892,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,5590609889.087126,0.4984478421345957,,0.490799301299372,0.5060963829698194,4247,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,8222864518.064583,0.33836240378480215,,0.33206067394903427,0.34466413362057,2883,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,12095672296.31291,0.24153653381516574,,0.23621226291432115,0.24686080471601032,2058,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,17571445187.66071,0.17405183656359913,,0.16953215294701263,0.17857152018018563,1483,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,26062126152.11358,0.1126701032373939,,0.10903369129194476,0.11630651518284305,960,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,38181374901.09607,0.07816488412094286,,0.0751360563836949,0.08119371185819081,666,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,55765741782.40314,0.058917074817887854,,0.056287477078099356,0.06154667255767635,502,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,82203307732.74347,0.03603096009779159,,0.03397456458775249,0.038087355607830685,307,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,119744074607.64404,0.027932796427603903,,0.02612218216224416,0.029743410692963646,238,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,177982069676.7183,0.02018672683003329,,0.018647503339395837,0.021725950320670744,172,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,263290000828.13205,0.011736469087228656,,0.01056282217850579,0.012910115995951522,100,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,378714571969.4584,0.008802351815421399,,0.007785943777394331,0.009818759853448466,75,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,547805260680.73706,0.00551614047099741,,0.00471152868809418,0.006320752253900639,47,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,799774847467.1965,0.003520940726168597,,0.0028781078397148766,0.0041637736126223165,30,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,1204926442963.6711,0.0028167525809348775,,0.0022417853680217086,0.0033917197938480464,24,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,1718298465103.269,0.0016431056722119944,,0.0012039672096632679,0.002082244134760721,14,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,2589500870603.0757,0.001525740981339709,,0.0011025765704707037,0.0019489053922087142,13,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,3633416828965.285,0.0009389175269782925,,0.0006069600518276656,0.0012708750021289195,8,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,6052664179666.114,0.00011736469087228657,,0.0,0.00023472938174457314,1,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,2.0333177828202462,44,8327527933610.375,0.00023472938174457061,,6.875064416925891e-05,0.0004007081193198823,2,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,10291422.443973571,714.0333996922282,,713.7439134071863,714.3228859772701,6083886,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,21901164.170624983,201.750373068223,,201.59649529150226,201.90425084494376,1719004,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,34162458.21588211,85.07907278961055,,84.97914642133043,85.17899915789067,724912,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,51682440.342650115,71.48366436365582,,71.39206928643843,71.57525944087321,609073,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,83296438.02883224,38.31511171154821,,38.24805322035013,38.382170202746295,326462,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,124724983.82197255,15.962419511467079,,15.919136438198917,16.005702584735243,136007,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,177646400.58824342,12.422817799449655,,12.384634031029092,12.461001567870218,105848,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,260294997.35716665,7.767547336000459,,7.737354028928766,7.797740643072152,66183,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,379096061.63237774,5.192566018262575,,5.167879505637918,5.217252530887231,44243,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,554224399.6576653,3.7529707200231073,,3.7319834322419703,3.7739580078042443,31977,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,817668164.449718,2.6132422069623047,,2.5957292870517206,2.630755126872889,22266,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,1206095981.8523002,1.815397038412509,,1.8008003431624278,1.8299937336625904,15468,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,1769704494.03829,1.2567411098604446,,1.2445962742557415,1.2688859454651478,10708,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,2594767637.4847946,0.919904447056982,,0.9095138599195348,0.9302950341944293,7838,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,3814706192.2188973,0.6485572817602486,,0.6398327345005473,0.6572818290199499,5526,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,5579542006.651038,0.4621821526550596,,0.4548171091743292,0.46954719613578993,3938,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,8203235154.977986,0.31841040633651346,,0.3122972942886115,0.3245235183844154,2713,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,12032585974.73408,0.23390782890846712,,0.22866831366061738,0.23914734415631686,1993,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,17675232996.71956,0.16266746154898745,,0.15829808901512446,0.16703683408285044,1386,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,26019007750.02052,0.1166605027270516,,0.11296025627045363,0.12036074918364957,994,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,38010688301.124825,0.08074690732013316,,0.07766846033885826,0.08382535430140807,688,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,56355844242.86836,0.0558655928552084,,0.05330499760491043,0.05842618810550638,476,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,80769974092.43164,0.03685251293389759,,0.0347728053130158,0.03893222055477938,314,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,121025266354.34334,0.0295759020998159,,0.027712795391327663,0.031439008808304136,252,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,180549748997.15704,0.018660985848693565,,0.017181073406856536,0.020140898290530593,159,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,259398511879.28183,0.0139663982138021,,0.012686100588653113,0.015246695838951089,119,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,376930522977.252,0.009037081197165968,,0.00800721021442438,0.010066952179907556,77,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,565274482113.1191,0.007393975524953975,,0.0064624221707098575,0.008325528879198093,63,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,815439446546.8684,0.004577222944019176,,0.0038442806844390994,0.005310165203599252,39,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,1209559553354.6064,0.0039903994896577435,,0.003306051623028051,0.004674747356287436,34,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,1792178933653.6426,0.002229929126573421,,0.0017183482995212387,0.002741509953625603,19,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,2588924940252.669,0.001525740981339709,,0.0011025765704707037,0.0019489053922087142,13,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,3743592775937.2056,0.0015257409813397252,,0.0011025765704707157,0.0019489053922087348,13,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,5446265620466.785,0.00046945876348914627,,0.00023472938174457314,0.0007041881452337194,4,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,7881560794152.818,0.001173646908722853,,0.0008025071686848575,0.0015447866487608487,10,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,10896612976501.46,0.00023472938174457061,,6.875064416925891e-05,0.0004007081193198823,2,,,15123500.488698483,756175024.4349241
resolution,PL-25-512,1.0717968600643704,48,18802603645685.004,0.00023472938174457314,,6.875064416925967e-05,0.0004007081193198866,2,,,15123500.488698483,756175024.4349241
resolution,PL-25-256,19.40664523021168,24,82331379.55185057,0.14412384039116713,,0.1400110493710889,0.14823663141124535,1228,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,19.40664523021168,24,175209313.36482257,0.002699387890062562,,0.0021365266058534036,0.0032622491742717204,23,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,19.40664523021168,24,273299665.72721905,0.0017604703630842797,,0.001305918869903137,0.0022150218562654225,15,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,19.40664523021168,24,374620729.368088,0.00011736469087228657,,0.0,0.00023472938174457314,1,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,19.40664523021168,24,478184213.6815177,0.00023472938174457314,,6.875064416925967e-05,0.0004007081193198866,2,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,19.40664523021168,24,1124956130.0706046,0.00011736469087228531,,0.0,0.00023472938174457061,1,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,14.331814598205613,27,82331379.55180545,3.7661155654007836,,3.745091555575763,3.787139575225804,32089,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,14.331814598205613,27,175209313.3647459,0.26864777740666107,,0.26303264042268115,0.274262914390641,2289,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,14.331814598205613,27,273299665.7270514,0.11865570247188045,,0.11492394821404861,0.1223874567297123,1011,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,14.331814598205613,27,374620729.36816466,0.04307284155012917,,0.04082445752298392,0.04532122557727442,367,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,14.331814598205613,27,518330244.5327733,0.04060818304181115,,0.03842507359664185,0.04279129248698045,346,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,14.331814598205613,27,780333548.6099793,0.021712467811372784,,0.020116135429706545,0.023308800193039023,185,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,14.331814598205613,27,1159325428.1477616,0.009154445888038255,,0.00811790900410374,0.01019098277197277,78,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,14.331814598205613,27,1766518718.8357604,0.0038730347987854566,,0.0031988259795780365,0.004547243617992877,33,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,14.331814598205613,27,2656962094.557394,0.0015257409813397252,,0.0011025765704707157,0.0019489053922087348,13,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,14.331814598205613,27,3862990271.5326505,0.0009389175269782825,,0.0006069600518276591,0.0012708750021289059,8,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,14.331814598205613,27,5093389994.65162,0.00046945876348914123,,0.00023472938174457061,0.0007041881452337119,4,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,14.331814598205613,27,7924514561.406488,0.00023472938174457314,,6.875064416925967e-05,0.0004007081193198866,2,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,14.331814598205613,27,12517182853.85719,0.00023472938174457314,,6.875064416925967e-05,0.0004007081193198866,2,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,82331379.55179922,21.673268004621555,,21.62283313176998,21.72370287747313,184666,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,175209313.36488777,2.779665338619205,,2.7616033740750185,2.797727303163392,23684,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,273299665.72753876,1.2173065737273432,,1.2053537995839776,1.2292593478707088,10372,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,374620729.36740005,0.513587887257126,,0.5058240554954452,0.5213517190188068,4376,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,517056667.8780877,0.4794347622132906,,0.4719335148063195,0.48693600962026173,4085,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,775176168.3890685,0.2866045751101207,,0.2808048115493898,0.29240433867085164,2442,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,1194815470.9516134,0.15855969736845746,,0.1542458464361173,0.16287354830079762,1351,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,1809182411.3890183,0.0733529317951791,,0.07041881452337194,0.07628704906698626,625,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,2602316107.5193934,0.0507015464568278,,0.04826216716556281,0.05314092574809279,432,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,3793393577.4496593,0.026876514209753337,,0.025100464159233282,0.02865256426027339,229,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,5474976910.710079,0.01607896264950309,,0.014705244162728615,0.017452681136277563,137,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,8129574118.91165,0.00856762243367692,,0.007564858075296069,0.00957038679205777,73,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,11973306335.713821,0.00410776418053003,,0.0034134253056107592,0.004802103055449301,35,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,17239371381.349236,0.001173646908722853,,0.0008025071686848575,0.0015447866487608487,10,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,26620190085.23668,0.001173646908722853,,0.0008025071686848575,0.0015447866487608487,10,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,41982958566.759796,0.00046945876348914627,,0.00023472938174457314,0.0007041881452337194,4,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,10.51901923231075,30,57544586414.42571,0.00023472938174457314,,6.875064416925967e-05,0.0004007081193198866,2,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,82331379.5517903,96.54947612263166,,96.44302660680836,96.65592563845496,822645,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,175209313.3649888,23.981948838770165,,23.928895714338353,24.035001963201978,204337,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,273299665.727086,10.12329141118897,,10.08882233857185,10.157760483806088,86255,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,374620729.36769575,5.291269723286168,,5.266349686460445,5.31618976011189,45084,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,519094264.8197704,5.1910402772812345,,5.1663573917641665,5.2157231627983025,44230,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,776628366.8128998,3.2556965247971945,,3.23614904884231,3.275244000752079,27740,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,1194593467.572964,2.162913888085346,,2.1469812260397707,2.178846550130921,18429,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,1811653601.937213,1.1277573145918016,,1.116252581278681,1.1392620479049222,9609,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,2639771204.427746,0.8035960384025461,,0.7938845091391752,0.813307567665917,6847,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,3828165976.1966715,0.5540787056080589,,0.5460146324435468,0.5621427787725711,4721,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,5572898986.297532,0.42814639230209683,,0.4210577204250369,0.43523506417915675,3648,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,8216703786.643313,0.29317699779897183,,0.28731111101882156,0.2990428845791221,2498,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,12002538354.590668,0.20667922062609664,,0.20175409698922142,0.21160434426297187,1761,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,17734667866.56087,0.1388424293019135,,0.134805698100189,0.14287916050363803,1183,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,25873128546.236725,0.09377438800695596,,0.0904568886384294,0.09709188737548252,799,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,38003703003.745,0.06830625008767079,,0.06547486492733237,0.0711376352480092,582,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,55556236849.55555,0.04213392402315087,,0.03991018056487752,0.04435766748142422,359,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,81343877296.78935,0.029693266790688184,,0.027826467101948815,0.03156006647942756,253,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,121949384014.8266,0.01830889177607651,,0.016843007256916374,0.019774776295236645,156,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,178736922245.23425,0.01091491625112265,,0.009783092160678422,0.01204674034156688,93,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,263010371985.17017,0.008450257742804633,,0.007454385317352753,0.009446130168256513,72,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,370742116526.04095,0.004342493562274556,,0.0036285920182565854,0.005056395106292527,37,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,554301074082.4008,0.003051481962679418,,0.00245303711371485,0.003649926811643986,26,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,807737199553.3865,0.0019951997448288718,,0.0015112927276444694,0.002479106762013274,17,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,1172565606404.8965,0.0010562822178505791,,0.0007041881452337195,0.0014083762904674388,9,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,3.4410805658271224,40,1746707232548.6174,0.0009389175269782825,,0.0006069600518276591,0.0012708750021289059,8,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,82331379.55178827,100.1036310563171,,99.9952399509896,100.2120221616446,852928,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,175209313.3649888,26.53674342967807,,26.480935932964982,26.592550926391155,226105,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,273299665.7270547,11.175348500168136,,11.139132601420316,11.211564398915955,95219,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,374620729.36789495,5.83443351264311,,5.808265660503007,5.8606013647832125,49712,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,519158990.7080718,5.754625522849955,,5.7286372592377965,5.780613786462114,49032,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,777593490.232403,3.55485912183065,,3.534433281776244,3.575284961885056,30289,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,1193056482.0615158,2.369827838093185,,2.3531504848367972,2.3865051913495727,20192,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,1810068689.5230258,1.2259915608519054,,1.2139962234014035,1.2379868983024074,10446,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,2638413567.679449,0.8668556067827086,,0.8567690692042845,0.8769421443611326,7386,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,3827758559.182415,0.5864713602888098,,0.578174913464672,0.5947678071129475,4997,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,5573017226.298789,0.4728623395244375,,0.4654126856866118,0.4803119933622632,4029,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,8171874036.198106,0.3127769011746437,,0.3067181088594744,0.31883569348981294,2665,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,12082425699.84533,0.24693530959529092,,0.24155186401870118,0.2523187551718807,2104,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,17670926715.282173,0.16912251954696314,,0.16466729651930545,0.17357774257462083,1441,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,26013032846.80322,0.1095012565838422,,0.10591634638565181,0.1130861667820326,933,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,37990299850.60715,0.07605231968524169,,0.07306470240888605,0.07903993696159733,648,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,55675636847.079155,0.05903443950876014,,0.056402223950762595,0.061666655066757683,503,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,81735604382.56369,0.03849561860610958,,0.03637005365117561,0.04062118356104355,328,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,120448322894.92851,0.029341172718071327,,0.02748547401788135,0.031196871418261305,250,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,177001335234.25742,0.019365173993927284,,0.017857597243149625,0.020872750744704942,165,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,263871422029.39468,0.011501739705484083,,0.010339888542456889,0.012663590868511277,98,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,383988948490.2847,0.009623904651527395,,0.008561122174060411,0.01068668712899438,82,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,554324920710.5525,0.005164046398380554,,0.0043855371118617145,0.005942555684899393,44,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,822839057478.6288,0.0034035760352963103,,0.0027715478324106526,0.004035604238181968,29,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,1221934262472.2795,0.002699387890062591,,0.0021365266058534266,0.0032622491742717555,23,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,1740694688821.662,0.0016431056722119944,,0.0012039672096632679,0.002082244134760721,14,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,2624449939955.507,0.0016431056722119944,,0.0012039672096632679,0.002082244134760721,14,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,3666358232360.849,0.0009389175269782925,,0.0006069600518276656,0.0012708750021289195,8,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,6056433590444.245,0.00011736469087228657,,0.0,0.00023472938174457314,1,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,2.0333177828202462,44,8452582718860.327,0.00023472938174457061,,6.875064416925891e-05,0.0004007081193198823,2,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,82331379.55178995,95.16152128837601,,95.05583967914835,95.26720289760367,810819,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,175209313.36498666,26.42219549138672,,26.366508573659,26.47788240911444,225129,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,273299665.7270536,11.155631232101591,,11.119447296286912,11.19181516791627,95051,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,374620729.36789036,5.8372502652240446,,5.811076097177625,5.863424433270464,49736,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,519736534.3133634,5.779858931387497,,5.753813752241103,5.80590411053389,49247,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,776469323.6260804,3.5946457520363544,,3.574105925175275,3.615185578897434,30628,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,1190962141.863702,2.3533967813710652,,2.3367773443846493,2.370016218357481,20052,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,1809191123.0951905,1.2072132103123396,,1.1953100928532348,1.2191163277714445,10286,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,2633550834.737882,0.8594616312577545,,0.8494182031244348,0.8695050593910743,7323,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,3826975527.746304,0.5662846334587767,,0.5581322214873651,0.5744370454301883,4825,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,5579851321.399092,0.44798102505951304,,0.4407300144732044,0.45523203564582165,3817,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,8208393341.416114,0.3100775132845811,,0.30404492250672355,0.31611010406243867,2642,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,12069782198.86487,0.22580966523827936,,0.2206616479930999,0.23095768248345883,1924,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,17804347926.01169,0.1582076032958406,,0.1538985446452231,0.1625166619464581,1348,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,26046775704.470516,0.11795151432664674,,0.11423085000197772,0.12167217865131577,1005,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,37982819290.75782,0.07757806066658142,,0.0745606238224031,0.08059549751075974,661,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,55997915415.06762,0.05633505161869755,,0.053763720072882666,0.05890638316451243,480,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,81650290268.81786,0.03743933638825901,,0.03534313598236469,0.039535536794153336,319,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,120362603809.33653,0.029927996172432754,,0.028053832353764678,0.03180215999110083,255,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,179930221643.1038,0.019365173993927284,,0.017857597243149625,0.020872750744704942,165,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,258751840539.35068,0.013379574759440668,,0.0121264627709718,0.014632686747909537,114,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,370761324073.70294,0.009975998724144251,,0.00889394973893078,0.011058047709357723,85,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,574100760120.8804,0.007746069597570831,,0.006792594341576157,0.008699544853565505,66,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,830976639875.5409,0.004577222944019176,,0.0038442806844390994,0.005310165203599252,39,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,1208858841314.3792,0.0039903994896577435,,0.003306051623028051,0.004674747356287436,34,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,1804568093333.0474,0.002699387890062562,,0.0021365266058534036,0.0032622491742717204,23,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,2558682663250.602,0.001173646908722853,,0.0008025071686848575,0.0015447866487608487,10,,,120988003.90958786,6049400195.479393
resolution,PL-25-256,1.0717968600643704,48,3769055652500.7666,0.0012910115995951523,,0.0009017569563357286,0.001680266242854576,11,,,120988003.90958786,6049400195.479393
