model,snapshot,redshift,box_size_mpc,particle_mass_msun,log10_M_FOF_Msun,dn_dlog10M,poisson_err,counts,log10_bin_left,log10_bin_right,source_fof_file
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.0402178970e+01,5.9855992345e-03,8.3815153990e-04,51,1.0333333333e+01,1.0500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.0581548091e+01,3.0514819627e-03,5.9844484896e-04,26,1.0500000000e+01,1.0666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.0738438053e+01,1.5257409813e-03,4.2316441087e-04,13,1.0666666667e+01,1.0833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.0898009188e+01,4.6945876349e-04,2.3472938174e-04,4,1.0833333333e+01,1.1000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.1059967241e+01,4.6945876349e-04,2.3472938174e-04,4,1.1000000000e+01,1.1166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.1250000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.1166666667e+01,1.1333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.1416666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.1333333333e+01,1.1500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.1583333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.1500000000e+01,1.1666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.1750000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.1666666667e+01,1.1833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.1916666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.1833333333e+01,1.2000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.2083333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.2000000000e+01,1.2166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.2250000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.2166666667e+01,1.2333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.2416666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.2333333333e+01,1.2500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.2583333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.2500000000e+01,1.2666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.2750000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.2666666667e+01,1.2833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.2916666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.2833333333e+01,1.3000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.3083333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.3000000000e+01,1.3166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.3250000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.3166666667e+01,1.3333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.3416666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.3333333333e+01,1.3500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.3583333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.3500000000e+01,1.3666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.3750000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.3666666667e+01,1.3833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.3916666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.3833333333e+01,1.4000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.4083333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.4000000000e+01,1.4166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.4250000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.4166666667e+01,1.4333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-25-256,0032,8.519850605,37.11401427,1.2098800391e+08,1.4416666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.4333333333e+01,1.4500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_256/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,7.0833333333e+00,0.0000000000e+00,0.0000000000e+00,0,7.0000000000e+00,7.1666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,7.2500000000e+00,0.0000000000e+00,0.0000000000e+00,0,7.1666666667e+00,7.3333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,7.4166666667e+00,0.0000000000e+00,0.0000000000e+00,0,7.3333333333e+00,7.5000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,7.5833333333e+00,0.0000000000e+00,0.0000000000e+00,0,7.5000000000e+00,7.6666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,7.7500000000e+00,0.0000000000e+00,0.0000000000e+00,0,7.6666666667e+00,7.8333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,7.9155653925e+00,4.1644997392e+01,2.4717534882e-02,2838673,7.8333333333e+00,8.0000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,8.0833333333e+00,0.0000000000e+00,0.0000000000e+00,0,8.0000000000e+00,8.1666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,8.2435571877e+00,6.8117879759e+00,9.9966456254e-03,464316,8.1666666667e+00,8.3333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,8.4366391005e+00,2.9470273878e+00,6.5753037797e-03,200880,8.3333333333e+00,8.5000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,8.5735918051e+00,1.3716118011e+00,4.4857941748e-03,93494,8.5000000000e+00,8.6666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,8.7141195472e+00,1.3046112331e+00,4.3748613419e-03,88927,8.6666666667e+00,8.8333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,8.8897841989e+00,8.0300921495e-01,3.4322902026e-03,54736,8.8333333333e+00,9.0000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,9.0763107059e+00,5.1314776967e-01,2.7437526619e-03,34978,9.0000000000e+00,9.1666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,9.2563064950e+00,2.5129247374e-01,1.9200541496e-03,17129,9.1666666667e+00,9.3333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,9.4195380452e+00,1.6972401359e-01,1.5779577936e-03,11569,9.3333333333e+00,9.5000000000e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,9.5820998089e+00,1.0178452816e-01,1.2219814689e-03,6938,9.5000000000e+00,9.6666666667e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,9.7439397483e+00,6.9876002828e-02,1.0124830536e-03,4763,9.6666666667e+00,9.8333333333e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,9.9123162835e+00,3.8965077370e-02,7.5606913212e-04,2656,9.8333333333e+00,1.0000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.0078301518e+01,2.2284620679e-02,5.7177657538e-04,1519,1.0000000000e+01,1.0166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.0244868715e+01,1.2103233746e-02,4.2138051200e-04,825,1.0166666667e+01,1.0333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.0410506053e+01,6.2496697889e-03,3.0279749067e-04,426,1.0333333333e+01,1.0500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.0577036800e+01,3.2715407581e-03,2.1907857316e-04,223,1.0500000000e+01,1.0666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.0747117471e+01,1.5257409813e-03,1.4961121224e-04,104,1.0666666667e+01,1.0833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.0894147899e+01,6.6017638616e-04,9.8413285106e-05,45,1.0833333333e+01,1.1000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.1077515707e+01,2.4939996810e-04,6.0488377148e-05,17,1.1000000000e+01,1.1166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.1259822205e+01,1.0269410451e-04,3.8814723094e-05,7,1.1166666667e+01,1.1333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.1446456136e+01,5.8682345436e-05,2.9341172718e-05,4,1.1333333333e+01,1.1500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.1577032886e+01,2.9341172718e-05,2.0747342197e-05,2,1.1500000000e+01,1.1666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.1750000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.1666666667e+01,1.1833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.1916666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.1833333333e+01,1.2000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.2083333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.2000000000e+01,1.2166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.2250000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.2166666667e+01,1.2333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.2416666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.2333333333e+01,1.2500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.2583333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.2500000000e+01,1.2666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.2750000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.2666666667e+01,1.2833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.2916666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.2833333333e+01,1.3000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.3083333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.3000000000e+01,1.3166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.3250000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.3166666667e+01,1.3333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.3416666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.3333333333e+01,1.3500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.3583333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.3500000000e+01,1.3666666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.3750000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.3666666667e+01,1.3833333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.3916666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.3833333333e+01,1.4000000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.4083333333e+01,0.0000000000e+00,0.0000000000e+00,0,1.4000000000e+01,1.4166666667e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.4250000000e+01,0.0000000000e+00,0.0000000000e+00,0,1.4166666667e+01,1.4333333333e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
PL-50-512,0032,8.519850605,74.22802854,1.2098800391e+08,1.4416666667e+01,0.0000000000e+00,0.0000000000e+00,0,1.4333333333e+01,1.4500000000e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_50_512/fof_output_0032.hdf5
