family,snapshot,redshift,k_hMpc,P_Mpc_over_h_cubed,source_file
PL_128_1024,0024,19.40664523,1.6202754960e+00,8.9768491866e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,1.6698342410e+00,8.2793280073e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,1.7190073178e+00,7.8584337077e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,1.7679131571e+00,7.5507795537e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,1.8171746027e+00,6.8645890678e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,1.8663199211e+00,6.4632893076e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,1.9150133808e+00,6.1140773661e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,1.9638559702e+00,5.6872982056e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.0133348626e+00,5.3899796870e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.0626582165e+00,5.1175905379e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.1116376366e+00,4.7664770171e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.1606354408e+00,4.4760490724e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.2099193277e+00,4.2500678271e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.2589722422e+00,4.0965530006e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.3074384787e+00,3.8565195914e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.3563072911e+00,3.7061009766e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.4057658669e+00,3.5126114433e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.4552797627e+00,3.3235158769e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.5042662244e+00,3.2003175365e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.5532232395e+00,3.0802781493e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.6025278723e+00,2.9307852129e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.6515970132e+00,2.7737131687e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.7003039975e+00,2.6398098090e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.7490668488e+00,2.5497046388e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.7984606502e+00,2.4191434585e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.8477464230e+00,2.3096780539e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.8965922666e+00,2.2555522276e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.9457330271e+00,2.1403626824e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,2.9949888321e+00,2.0805904429e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.0441492023e+00,1.9671147634e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.0927868823e+00,1.8776468423e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.1415026693e+00,1.8320783276e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.1910426302e+00,1.7416311156e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.2403853869e+00,1.7009220971e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.2894852707e+00,1.6460875781e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.3385042044e+00,1.5814645767e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.3876646341e+00,1.5154803269e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.4368584080e+00,1.4841928958e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.4855323892e+00,1.4328952767e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.5345198846e+00,1.3897698898e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.5837123314e+00,1.3314333964e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.6330104238e+00,1.2874192597e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.6821389730e+00,1.2531375549e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.7310946731e+00,1.2074475901e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.7803195605e+00,1.1713248855e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.8292961081e+00,1.1354846429e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.8781195274e+00,1.1077154473e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.9270773108e+00,1.0749953078e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,3.9762837992e+00,1.0503696235e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.0255837307e+00,1.0179612921e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.0747355931e+00,9.8459906434e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.1236611289e+00,9.5787695901e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.1727813891e+00,9.3437786626e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.2221126114e+00,9.1017407567e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.2710755860e+00,8.8827275707e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.3199962763e+00,8.6248377994e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.3690937585e+00,8.4243051622e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.4183950744e+00,8.2277445310e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.4676132672e+00,7.9380218534e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.5165830167e+00,7.7990977125e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.5656677214e+00,7.6325507954e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.6146035544e+00,7.4564323732e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.6634062219e+00,7.2487000613e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.7122721964e+00,7.0919494725e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.7614749841e+00,6.9210220877e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.8110299025e+00,6.6916464368e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.8601738548e+00,6.5378639260e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.9091096613e+00,6.4207862450e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,4.9581730139e+00,6.2443230648e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.0073408611e+00,6.1446622732e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.0565403674e+00,6.0388335185e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.1052869206e+00,5.8446432958e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.1544037852e+00,5.8227286155e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.2037120330e+00,5.6800585283e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.2526576197e+00,5.4896030413e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.3016243661e+00,5.4002746118e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.3508869642e+00,5.2838972075e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.4001959168e+00,5.2153834629e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.4489923904e+00,5.0459565457e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.4978963772e+00,4.9531410427e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.5470450992e+00,4.8818378476e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.5962895238e+00,4.7606808078e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.6453197171e+00,4.7055646625e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.6943097447e+00,4.5750777396e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.7436556702e+00,4.5105170028e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.7927226049e+00,4.3818912930e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.8414877023e+00,4.3154445394e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.8905351568e+00,4.2112100851e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.9397769913e+00,4.1705455153e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,5.9889782791e+00,4.0629514926e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,6.0380765200e+00,3.9752162774e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
PL_128_1024,0024,19.40664523,6.0871046125e+00,3.8576101400e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0024.npz
