model,z,snap,box,k_hMpc,P_Mpc_over_h_cubed,source_file
kp1,10.51901923231075,30,256,5.0315602627185605,0.03708866199675521,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.056098103808443,0.036705899707882704,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.080577691401379,0.036233375786786766,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.105135188334712,0.03576151551707622,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.129743486146018,0.03514496949642857,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.154320861922948,0.03505032996886126,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.178844897565685,0.03455872121267642,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.203348531795514,0.03427796385920082,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.227892612608704,0.033673961306365144,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.252475772284151,0.033500328407350975,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.276982217695542,0.03311300007388243,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.301466592835771,0.03262719308727672,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.326043372679181,0.032426590440665655,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.350607999138681,0.031983635365403114,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.37512557479255,0.03178723235362927,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.3996632886367175,0.0312761390838659,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.424257888394182,0.030819147655408233,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.448810399257205,0.03071689804360496,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.473305482842648,0.030165908882201668,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.49779060612982,0.02994755236327287,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.522355047985506,0.029496881872132792,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.546982177599513,0.029209566103792297,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.571512140171594,0.028972152061810776,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.5960329763055805,0.02866130961296879,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.620613050340644,0.028340070448636654,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.645186000941645,0.02809028700345369,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.669666164526567,0.027732757487192082,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.694195709445235,0.027347627444279658,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.718803360805645,0.02697463832493198,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.743403644513335,0.02700131358901826,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.767910648673088,0.026420846149474986,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.792373342144366,0.02619210995868043,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.816930524620297,0.026178852844827915,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.841445491866564,0.02575930033868989,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.865971712470193,0.025394057641503025,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.8905202354422945,0.025256715519841426,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.91506071224489,0.02490461341828035,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.939643003414428,0.02468926299268869,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.964174680731653,0.024287699357096886,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,5.988728063538862,0.024202126313734806,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.013323300274259,0.02382133771045687,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.037870344559102,0.023775248392801377,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.062382478600628,0.023514819691644873,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.086897163884027,0.023222364074361648,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.11146404435265,0.022986478529382397,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.136003657340063,0.02273700335417404,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.160519713917957,0.022458597469132327,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.185083166840682,0.02247985726756259,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.209653255400247,0.02204511186013887,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.2341905580437125,0.021898429829394758,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.258661202959839,0.021686697133841516,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.283204692565051,0.021913552631473664,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.307788391206698,0.021187193753125874,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.332316587919628,0.021022314243920696,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.356864663194508,0.020666529256419423,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.381405865088656,0.020367708331398567,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.405983962760156,0.020206574496276625,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.43055303843142,0.019837291210882287,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.455055129611963,0.01975997198636828,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.4795796286288185,0.01951640705306562,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.504162645454272,0.01932201075021193,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.528732364469864,0.0190637918400497,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.553246695888663,0.018768903789091598,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.577773004459776,0.01863803561694829,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.6023605156993135,0.018391420031552294,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.626923480325882,0.018142774085721142,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.651418936255183,0.017857689943798785,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.675924747204991,0.017643684996668192,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.700481231045563,0.017531528961898586,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.725062867195854,0.017385971044320703,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.749591141760763,0.01702991801985044,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.774106610921083,0.016890419644652085,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.798683524400742,0.016648181149601284,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.823251938428376,0.01645230397848898,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.847728068256674,0.016284969849074595,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.872259559296009,0.01616886141719579,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.89684243930346,0.015918225425161144,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.921399291923078,0.01570589484773951,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.945953084561749,0.01555370674728924,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.970488954227765,0.015272367826981952,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,6.995043986032658,0.01528079217286002,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.019549440333182,0.014918051604646928,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.0440497417923345,0.014804063047304424,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.068586505756646,0.01469450770264748,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.0931559622716085,0.014367371191412123,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.117738317626399,0.014203446077348211,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.142285792891526,0.014062501393773337,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.166840261570636,0.013984829721791993,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.191401523433331,0.013796351123870254,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.215959487029286,0.013586548497582666,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.240486143762886,0.01341672772097793,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.265004295017632,0.0132228258762856,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.289561489556965,0.013071319922136213,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.314108853447411,0.01289782028795364,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.338634121993135,0.01270726691057694,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.363135199416754,0.01258186416494692,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.387678438915995,0.012334882087355318,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.412254539087499,0.012293207274522077,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.436793563499914,0.012021667449689381,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.461320383449104,0.011898364268231813,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.485878264201248,0.011843894841986887,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.510448959455111,0.011616929280753332,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.5349924246954005,0.011461171944599327,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.559510973739373,0.011372459332757599,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.584045504992849,0.011127644913650326,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.608601501056287,0.011017840259379054,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.633147454752476,0.010868486843907668,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.657698067022486,0.01076299957284111,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.682227697530838,0.010593736431724865,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.706785177793625,0.010430220555632946,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.73135969810328,0.010295117481173148,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.755888569197364,0.010217040557413414,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.780365942126675,0.01001784831908773,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.804908302738106,0.009861259853739571,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.829470572749144,0.009746761747906457,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.853970368802219,0.009600121075357435,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.878544521311551,0.009513209074176156,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.903131142476119,0.00931774640137693,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.9276692869375776,0.009163191696852568,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.9522123930430215,0.009138055457711089,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,7.976758730566661,0.008951675652987757,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,8.001318793220138,0.008786925860987525,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,8.025874063140906,0.008661873513545672,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,8.05038915967303,0.008513139143204475,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,8.074944241318418,0.008438484054751016,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,8.09952313032759,0.0083086628344511,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,8.124057414734569,0.008214383984553913,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
kp1,10.51901923231075,30,256,8.148570590750833,0.008045053911027686,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_256_snap0030.npz
